"uid","asin","title","stars","reviews","price","category","isBestSeller","boughtInLastMonth"
299125,"B0B99SJM2W","Gym Bag Unisex Sport Bags Weekend Shoulder Tote Bag for Women Overnight Bag",5,1,10.99,"Luggage","False",0
299126,"B0BNMBVCDK","Rodeo Drive 2.0 Softside 4 Wheel Spinner, TSA Lock, Lightweight Suitcase, Unisex, Stylish, Black, 21-Inch Carry-On",0,0,229.99,"Luggage","False",0
299127,"B084KV1G2Z","Pursuit Aluminum Hardside Attaché (Black, Medium Attaché)",4.6,7,595,"Luggage","False",0
299128,"B09JL67192","Water Resistance Light Weight Tote Bag for Travel Teacher Carrying Handbag",4,16,14.95,"Luggage","False",0
299129,"B0B145G7YY","Helixian 27"" Hardside Checked 8 Wheel Expandable Spinner, Black",3.2,2,79.97,"Luggage","False",0
299130,"B0BJ38L7CJ","X-Bag Large Spinner with Frame - 27 Inch - Suitcases with Wheels - Checked Luggage - Sahara",0,0,335,"Luggage","False",0
299131,"B0C5Q7N6VY","Amsterdam Souvenir Gift Amsterdam Holland Travel Tote Bag Netherlands Bicycle Bike Gift",0,0,15.89,"Luggage","False",0
299132,"B0C184XK61","Elmore Carryall",0,0,89.99,"Luggage","False",0
299133,"B0BDDM8BV7","Weekender Bag Carry On Bag Floral Print Travel Duffle Bag Medium Overnight Bag for Women and Girls (2-Floral)",3.9,53,39.99,"Luggage","False",0
299134,"B001BLJH4W","False-Bottom Sports Bag, Black, One Size",4.5,4,176.12,"Luggage","False",0
299135,"B00455A7QI","Milan Hybrid Spinner Wheel Luggage Set, Brown, 3-Piece (20/24/28)",4.1,77,180.87,"Luggage","False",0
299140,"B0CH51ML2P","XYBHRC Luggage Wheels Replacement Kit, 4 Pieces 360 Swivel Luggage Wear Resistant Wheel Suitcase Replacement Repair Wheels Dual Roller Bearing Caster Roller",0,0,15.99,"Luggage","False",0
299141,"B087WLSF1F","Hedgren Eclipse Sustainable Underseat Trolley, Pavement",1,1,185.25,"Luggage","False",0
299142,"B0B4RN9S8C","A Pair A65 Suitcase Mute Wheel,Replacement Luggage Wheels, Durable Suitcase Wheels Swivel, Suitcase Wheel with Screw, Universal Luggage Replacement Outdoor Supplies for Repair Replacement [Small]",0,0,14.69,"Luggage","False",0
299143,"B09XHRBB9Q","Luggage Protector Suitcase Cover PVC Waterproof Travel Fits Most 20'' to 30'' (24inch)",3.5,6,12,"Luggage","False",0
299144,"B09FYPCDJT","Monaco Travel Duffel Bag by Luli Bebe - Womens Designer Vegan Leather Weekender Bag, Top Carry on Luggage (Latte Brown)",3.1,4,229,"Luggage","False",0
299145,"B08D29RCR6","Creative Brands It is Well Inspirational Watercolor Canvas & Leather Tote, 11"" x 13.5"", Grateful",0,0,26.05,"Luggage","False",0
299146,"B0BY67R1TR","Rong Shop Women Large Straw Beach Tote Bag Handmade Woven Shoulder Handbag Summer Top Handle Bag Purse with Silk Scarf",0,0,7.99,"Luggage","False",0
299147,"B0C3X96VDP","Airplane Suitcase Covers Blue Aircraft World Map Plane Line Luggage Cover Protector with Zipper, Washable Elastic Luggage Sleeves or Covers Travel Accessories for Suitcase 29-32 Inch",0,0,25.99,"Luggage","False",0
299148,"B0CDM8KTS8","Flower Charms Accessories for Bogg Bag Simply Southern Totes Rubber Beach Bag Inserts Bits",0,0,13.99,"Luggage","False",0
299149,"B07TV94JPF","Sigma 6.0 Lightweight Luggage Collection (Black, 25-Inch Spinner)",3.8,5,119.99,"Luggage","False",0
299150,"B0C13KLQMT","Xiaokeis Set of 4 Luggage Wheels Replacement, Rubber Replacement Luggage Wheels Bearings Wheels, Durable and Wear Resistance Luggage Wheels Replacement Kit for Suitcase and Caster Board(Size:50 mm)",0,0,9.06,"Luggage","False",0
299151,"B08JD317LN","4 Piece Gym Duffel and Accessory Set",4.7,9,28.61,"Luggage","False",0
299156,"B0BX2NFDN8","beach bag - Large beach tote bag for family beach bag for toys & vacation Essential",0,0,34.99,"Luggage","False",0
299157,"B000UCGUG6","42 Inch Garment Bag, Tan, One Size",4.8,22,204.51,"Luggage","False",0
299158,"B07HYQF2SW","Berlin Emporium Upcycled Canvas & Cowhide Leather Weekender S-1278",3.8,14,64.58,"Luggage","False",0
299159,"B0BZ17CQS2","The Adventure Begins Tote Bag for Women Personalized Beach Bag Canvas Bag Inspirational Graduation Gifts for Women Senior College High Nursing Student Friend Sister Birthday",0,0,13.99,"Luggage","False",0
299160,"B077J973CS","Sassi Designs Little Miss Prima Ballerina Tote Size: Small 11.5"" x 10"" x 3""",0,0,25.91,"Luggage","False",0
299161,"B003JZ1B42","Garment Bag, Saddle, One Size",4.6,12,277.08,"Luggage","False",0
299162,"B09WHG8BF1","Beach Tote Bags Shells and Starfish on A Sandy Beach Travel Tote Bag Large Gym Tote Bag Shoulder Handbag for Women",5,1,30.99,"Luggage","False",0
299163,"B09GQ3BV6N","Lisbon 3-Piece Lightweight Expandable Spinner Luggage Set, Purple",3.7,4,150,"Luggage","False",0
299164,"B0CBBMMJ4L","Crochet Mesh Beach Tote Bag, Knit Summer Vacation Aesthetic Travel Shoulder Handbag for Women",0,0,14.99,"Luggage","False",0
299165,"B07ZFZMCCR","America Takno 21"" Carry-On Spinner Luggage (Black, 21"")",0,0,161.99,"Luggage","False",0
299166,"B09WMSN62G","Felt Initial Tote Bag w Inner Pocket Personalized Gifts for Teacher Mother Beach Tote Bag for Wedding Party",4.4,36,18.99,"Luggage","False",0
299167,"B09DD385BZ","Black Luggage Suitcase Weels for Suitcase Caster Wheels Replacement Set of 2 W151 3.07x3.18x1.57Inch",1,1,11.99,"Luggage","False",0
299172,"B0C2LGTL86","Large Mesh Beach Tote Bag with Multi Pockets - Ideal Travel and Swimming Pool Beach Shoulder Handbag",4.3,11,12.95,"Luggage","False",0
299173,"B09KV815JD","Deror 2Pcs 360 Swivel Suitcase Caster Wheels with Screw Black Wear Resistant Wheel Outdoor Luggage Travel Suitcase Wheels Replacement Plastic Bearings Repair Set for Luggage Kits",0,0,16.99,"Luggage","False",0
299174,"B0CBSK6DLT","Extra Large Beach Mesh Bag,Mesh Beach bags With Zipper for All Your Beach, Vacation, and Pool Essentials",0,0,19.99,"Luggage","False",0
299175,"B007CFBMS0","Luggage Cover Protective Neoprene Slip-On Sleeve - Elegant Design Suitcase Wrap for Airport Travel and Transportation - Standard Sizes, TSA Approved",3.7,22,24.99,"Luggage","False",0
299176,"B09XVBL62H","HomArt My Favorite Color Is Sunset Beach Tote, 18-inch Length, Canvas",0,0,0,"Luggage","False",0
299177,"B0BG5D473T","Samsonite Move 4.0 Shoulder Bag with Compartment, Messenger Bags",4.8,6,75.9,"Luggage","False",0
299178,"B0C5JHVYZH","Travellers 3 Piece Luggage Set Hard Cover Lightweight Suitcase Luggage Set",3.5,3,179,"Luggage","False",0
299179,"B00V3U1M44","Large Military Grade Travel Tote - Water Resistant Material",4.5,4,44.99,"Luggage","False",0
299180,"B096DQN5QD","Luggage Wheels Replacement, Luggage Wheel, Double‑Bearing Plastic Suitcase Wheel Replacement for Luggage Suitcase",0,0,12.63,"Luggage","False",0
299181,"B003EIRFI0","Skyhawk 22 Inch Expandable Airline Carry-On,Black,One Size",3.8,132,184.99,"Luggage","False",0
299182,"B0C6XP2T31","Luggage Covers for Suitcase TSA Approved,Elastic Washable Suitcase Cover Protector, Dandelion Florals Luggage Cover Sleeve Wrap for 22/23/24/25 Inches Suitcase (M) Travel Accessories",0,0,22.97,"Luggage","False",0
299183,"B0BTJ4YRBG","Vodiver Premium Garment Bags for Travel Hanging Clothes Suit Bag for Suits, Coats, T-Shirts, Jackets. (Black, 40-inch)",4.1,41,9.94,"Luggage","False",0
299184,"B0B96M87PT","Tefola Luggage Wheels Replacement, A65 Luggage Replacement Wheels Mute Swivel Suitcase Luggage Caster Wheels Repair Parts Suitcase Wheels Replacement Kit",3.4,2,15.38,"Luggage","False",0
299185,"B0C7FTGWYC","Ireland Gift Ireland Travel Gift Ireland Tote Bag Welcome to Ireland Moving to Ireland Gift",0,0,16.89,"Luggage","False",0
299186,"B071DZJ9PK","B-Core L/S Tee Navy Large",0,0,10.28,"Luggage","False",0
299187,"B000YE3WDO","Womens 365 Tote",4.8,60,31.95,"Luggage","False",0
299188,"B002L0SJQO","22 Inch Wheeled Traveler, Saddle, One Size",3.6,21,400.3,"Luggage","False",0
299189,"B082HQ6K2D","Time Concept Ultra Lightweight Quilted Shoulder Bag - Camo White, Approx. H13 x W16 x L12 - Single Strap Travel Tote",3.9,7,29.9,"Luggage","False",0
299190,"B0B632QXCW","Luggage Cover Protector Bag PVC Clear Plastic Suitcase Cover Protectors Travel Luggage Sleeve Protector (24inch)",0,0,12,"Luggage","False",0
299191,"B002E1U0AS","Executive Expandable Garment Bag, Saddle, One Size",4.7,20,465.61,"Luggage","False",0
299192,"B09QJQD564","The Sak Women's Bolinas Crochet Clog, Midnight Seascape, 6",0,0,80.54,"Luggage","False",0
299193,"B07MX67ML8","Alpha Continental Dual Access 4 Wheel Carry On Suitcase, Black, One Size",4.5,12,1050,"Luggage","False",0
299194,"B0BQKYXHBN","Harbor 2pc Softside Spinner Luggage, Navy, 2 Piece Set",5,1,172.64,"Luggage","False",0
299195,"B07KY8Q9GC","Leatherface S + Bolsa de viaje, 55 cm, 41 liters, Negro (Black)",4.5,76,112.65,"Luggage","False",0
299200,"B072N1JV5N","Bauer 29"" Hardside Checked Spinner Luggage, Navy, One Size",2.8,11,149.99,"Luggage","False",0
299201,"B0C2HQRV2L","Expandable Luggage compartment with universal wheelse, rose gold 12 ""+20"" luggage compartment with TSA lock. Combination travel luggag",4,1,98.89,"Luggage","False",0
299202,"B0C558N7PB","Mesh Beach Bag for Women, Large Beach Tote Bag, Reusable Pool Bag for Women Seaside Pool Beach Vacation essentials",0,0,12.99,"Luggage","False",0
299203,"B0C9GLHPSW","2 Pcs a Set, Luggage Protector Suitcase Cover PVC Bag Dust Proof Travel Suitcase with Luggage Handle Wrap By Randomly Sent",0,0,16.99,"Luggage","False",0
299204,"B09ZJX29QM","Camp 4 Duffel 95, Light Army Camo Print, Large",0,0,170,"Luggage","False",0
299205,"B08MPXX1RF","Unisex-Adult's Suitcase, Champagne, zzzz-s",4.4,164,81.75,"Luggage","False",0
299206,"B0BZ186GWK","Actured 1993 Tote Bag for Women Personalized Beach Bag Canvas Bag 30th Birthday Gifts for Her 30 Year Old Birthday Gifts for Women Her Wife Aunt Mom Friend Birthday Travel Camping Christmas",3,1,13.99,"Luggage","False",0
299207,"B0BYPMWRD2","Lotus 21"" Upright Luggage, Blue Steel, Carry On",0,0,64.41,"Luggage","False",0
299208,"B0BZ57GWGS","Scripture Suitcase Cover Protector Glam Religious Bible Verse 30 Luggage Cover God Inspirational Quotes Spiritual Christian Gift For Women Faith High Fashion Motivational",1.5,2,19.99,"Luggage","False",0
299209,"B07GJHD9QC","2Pcs/Pack Luggage Suitcase Wheel Left and Right Luggage Suitcase Swivel Wheels Replacement Accessory for Trolley Suitcase",3.7,5,21.23,"Luggage","False",0
299210,"B0BHXPQ8LH","Universal Luggage Wheel, Wheel Replacement Luggage Travel Suitcase Wheels, Caster Wheel Replacement Travel Suitcase Wheel, Plastic",0,0,21.03,"Luggage","False",0
299211,"B0C6RD4B8L","Large Beach Themed Patterned 7 Pocket Mesh Sand-Proof Beach Bag",0,0,24.99,"Luggage","False",0
299216,"B0C6Y2H537","Charms for Bogg Bag, Sun Shaped Fashionable Rubber Beach Bag Accessories Charms Cute Charm Inserts for Bogg Bag for Beach Tote Bag Rubber Beach Bag Accessories",0,0,5.99,"Luggage","False",0
299217,"B00L7RV4PK","Clown Fish Bag, Orange/White, One Size",5,2,20.92,"Luggage","False",0
299218,"B0BL11V7XK","Tyenaza Luggage Suitcase Wheels, 2 Pcs Swivel Wheel Replacement Plastic Luggage Travel Suitcase Wheels Bearings Repair Set",4.7,4,15.99,"Luggage","False",0
299219,"B013KWXQ8W","Girls' Weekender Travel Tote Bag with Adjustable Strap and Interior Zipper Pocket - Bold Looks Collection",4.5,30,29.75,"Luggage","False",0
299220,"B09TRTSL9J","Brooklyn 4-Piece Luggage Set",0,0,238.5,"Luggage","False",0
299221,"B0C46J8286","Campbell Tote Bag - Tote Bag For Women - Adjustable Body Strap - Shoulder Bag - Brown; Blush Leopard",0,0,47.99,"Luggage","False",0
299222,"B0C4NRW37D","Luggage Cover Travel Around Suitcase Cover Elastic Protector Sets For 18-32 Inch Suitcase Travel Accessories (A Round Trip, XL)",0,0,19.99,"Luggage","False",0
299223,"B0CBQ7C8C4","Accessories for Bogg Bag Charms Boglets Women Simply Southern Rubber Beach Tote Bag Decoration 6 Pack.(Momlife)",0,0,15.99,"Luggage","False",0
299224,"B07RQMNGTT","Alpha Stretch Sleeve",4.5,18,44.99,"Luggage","False",0
299225,"B08L897P8T","Springer - Fanny Pack - Bag for Travel, or Work - Pink Escape",4.7,255,27,"Luggage","False",0
299226,"B08KYMHD5J","Canvas Tote Bag for Women, SALTY, Large Purse for Travel, 20 X 11 Inches",0,0,21.88,"Luggage","False",0
299227,"B0B595YXQ6","Skull Black Print Women Girls Luggage Cover Set Anti-thief Safety Suitcase Cover Fit 18-32 Inch Baggage",4.5,2,23.99,"Luggage","False",0
299232,"B089CT9CW6","Canvas Tote Shoulder Bag Purse Handbag For Women Zipper Closure With Pockets For Men Women",4.6,26,22.99,"Luggage","False",0
299233,"B0C3RDY2TL","Swim Teacher Tote Bag Swim Teacher Survival Kit Swimming Instructor Shoulder Bag Gift Tote Bag Gifts For Swim Teacher",5,1,14.69,"Luggage","False",0
299234,"B095H95CZB","PORSCHE DESIGN 21"" Spinner Carry-On Luggage - Roadster Travel Suitcase with Wheels for Men and Women - White",3.4,7,520,"Luggage","False",0
299235,"B004A9HFIW","Reaction 4-Piece Softside Upright Luggage Set, Black Icon, (14/19/24/28)",4.3,88,107.83,"Luggage","False",0
299236,"B0BWCJ1CRS","Flower Box Charms Accessories for BoggBags Yellow Box Insert Decorative Charms for Totes Beach Totes Keep Phone Sunglasses",3,1,7.99,"Luggage","False",0
299237,"B09B2PXCC7","White Tote Bag, Whte, One Size",0,0,22.64,"Luggage","False",0
299238,"B0C73BZP7Y","Construction Trucks Tote Bag Construction Gift Construction Trucks Themed Gift Construction Motivational Bag",0,0,16.89,"Luggage","False",0
299239,"B07BG5WCSN","Expandable Softside Carry-On Luggage Suitcase With TSA Lock And Wheels - 24 Inch(Including height of wheel and handle), Blue",4.4,2418,83.05,"Luggage","False",0
299240,"B0BZ4JKTF2","All Aluminum Luggage Zipperless Hard Shell Suitcase (Grey, 28 inch)",1,2,449.99,"Luggage","False",0
299241,"B01J94K6H4","Skip Hop Kids Luggage with Wheels, Zoo, Butterfly",4.8,2128,45,"Luggage","False",0
299242,"B07KYT49JY","Briefcase, Blue",4.6,316,74.87,"Luggage","False",0
299243,"B002H7SN6W","42 Inch Garment Bag, Cafe, One Size ,Brown",4.1,33,188.13,"Luggage","False",0
299244,"B07H5J8S6F","Fantastic Beasts 2: The Crimes of Grindelwald - Newt in Suitcase Pop! Vinyl",4.9,22,26.35,"Luggage","False",0
299245,"B0B9FNX9DN","Eluder 3 Piece Softside 8 Wheel Expandable Spinner Luggage, Cool Blue Camo, 3 Pc Set",5,1,261.71,"Luggage","False",0
299246,"B0C2YQCMWJ","LM Tote Bag LM Musical Inspired Gift LM Musical Merch",0,0,16.89,"Luggage","False",0
299247,"B0BF5SWGVN","Color-Blocked Tote with Scarf",5,1,48.4,"Luggage","False",0
299248,"B0BRYCDQ43","Suitcase Luggage Casters, 1 Pair A88 Porous Wheel Suitcase Luggage Casters Replacement for Travel Bags Large Size",0,0,15.77,"Luggage","False",0
299249,"B088D9ZNGS","Tropical Palm Leaves Jungle Beach Toy Bag Groceries Bag for Seaside, Shower Stall, Swiming Pool",4.6,19,34.99,"Luggage","False",0
299250,"B0BY8CXFSC","Anime Lover Gift Anime Volleyball Club Totes Bag Canvas Tote Bag Anime Fans Merchandise (Karasuno Tote Bags)",0,0,11.89,"Luggage","False",0
299251,"B07PCRF7YD","Prosperous 21"" Hardside Checked 8 Wheel Expandable Spinner, Metallic Blue",3,5,116.9,"Luggage","False",0
299252,"B07YC9YY11","Vintage Luggage Sets Retro Suitcase Trunk Luggage With TSA Lock 3 Pieces (Knight Gold, 14inch & 20inch & 28inch)",4,12,349.99,"Luggage","False",0
299253,"B0BP6KQLPK","Expandable Luggage Set ABS Material,Ligthweght Hardshell Suitcase Set with TSA Lock 360°Double Spinner Wheels ，Hardside Carry on,3piece Sets 20inch 24inch 28inch (Royalblue)",4.4,37,169.99,"Luggage","False",0
299254,"B08DDH4LCV","All Purpose Open Top 23"" Classic Extra Large Utility Tote Bag 2020 Collection",4.6,62,38.99,"Luggage","False",0
299255,"B000MHPAY2","Canvas",3.7,685,24.66,"Luggage","False",0
299260,"B0BPM26D2R","Canvas Tote Bags Zipper Closure Large Teacher Tote Women Handbag Tote Purse Shoulder Bag",5,4,27.99,"Luggage","False",0
299261,"B002JXUT1G","Elite Garment Bag, Chocolate, One Size",4.1,9,300.28,"Luggage","False",0
299262,"B0779GR8WC","Beach Bag Tote for Women Large Canvas Rope Handles Shoulder Travel Aztec Pattern",4.2,309,17.99,"Luggage","False",0
299263,"B07ZQMTKW6","Duluth Pack Lakewalk Tote",0,0,96,"Luggage","False",0
299264,"B085W8FRGN","Presidential Designer Luggage Collection - Expandable Softside 21 Inch Carry on Bag - Durable Lightweight Suitcase with 8-Rolling Spinner Wheels (21in, Frontier Khaki)",5,3,129.99,"Luggage","False",0
299265,"B0C3WQDCQM","BENCHMARK Single Pencil Case, 21 cm",4.8,27,20.13,"Luggage","False",0
299266,"1423650050","Wildness Is a Necessity Tote (LoveLit)",0,0,16.81,"Luggage","False",0
299267,"B07X53TT33","Prints 18-inch Spinner Carry-On Luggage, Cactus Purple",3.8,4,87.51,"Luggage","False",0
299268,"B07K58YBCD","Trade Dual Spinner, Night Camo, 72.0L/29-Inch",4.1,29,0,"Luggage","False",0
299269,"B0CB1THLPM","Multi-Use Scent Free Tote Bag, Waterproof Zippers, Water Resistant, Extra Large 33"" x 24""",4.6,8,17.99,"Luggage","False",0
299270,"B0BPF5RLC1","KYELLE Small Tote, Optic White",0,0,56.67,"Luggage","False",0
299271,"B0992S3MQL","Packable Tote 20L",0,0,49.99,"Luggage","False",0
299276,"B0B5KZ8TSW","Jazzed Up Weekender Bag S-2033",0,0,63.21,"Luggage","False",0
299277,"B00BPE6DFQ","Big Girls' Paul Frank Junior Core Colors Tote",5,2,11.99,"Luggage","False",0
299278,"B0C7WHD6PP","Hztyyier 2PCS Suitcase Wheels Double Row Durable PP PET Swivel Caster Spinner Wheels Replacement Accessories for Suitcase",0,0,15.76,"Luggage","False",0
299279,"B0C2KHD6FG","Large Blue Beach Bag, Pool Bag, Mesh Beach Bag, Foldable Beach Bag, Waterproof & Lightweight Beach Tote for Beach, Pool, Travel",0,0,8.99,"Luggage","False",0
299280,"B0C13DBH4P","Tennis Player Canvas Tote Bag Gift For Tennis Team Tennis Girl Shoulder Bag Tennis Lover Merchandise",0,0,14.89,"Luggage","False",0
299281,"B0C98X1M93","Beach Bags for Women Aloha Waterproof Sandproof Beach Tote Pool Large Bag with Zipper",4.7,6,13.99,"Luggage","False",0
299282,"B07BK3P2LG","Travel Luggage Cover Spandex Suitcase Protector Washable Baggage Covers Suitcase Cover (XL)",3.8,60,19.98,"Luggage","False",0
299283,"B0B313DR3Y","Large Colorful Beach Bags for Women Straw Beach Tote bag Rattan Woven Crochet Beach Bags Boho Beach Towels Bag Set",3.5,13,36.99,"Luggage","False",0
299284,"B09V1RW7N2","Vibrant Look Overnight 20"" x 13"" x 13"" x 7"" Travel Tote Bag with Adjustable Strap",4,8,44.89,"Luggage","False",0
299285,"B08CBXG2VR","Diablo 4X36ASSORTBELT 50 80 120",5,1,11.99,"Luggage","False",0
299286,"B088CN3Z72","Beach Bag, Abstract Swirl Design Tie Dye Shoulder Beach Tote with Cotton Rope Handles",4.3,26,34.99,"Luggage","False",0
299287,"B0C5M1L1JC","Carry All Tote Bag - Tote Bag For Women - Strong Strap - Shoulder Bag - Black",0,0,29.99,"Luggage","False",0
299292,"B0B77D6CKL","A-K-A Shoulder Bags Women Reusable Foldable Travel Bag",4.7,17,12.5,"Luggage","False",0
299293,"B09VFHSFS3","Triple Compartment Chain Tote with Card Case",4.6,28,63.26,"Luggage","False",0
299294,"B07NQNTLBX","All Purpose Open Top 23"" Classic Extra Large Utility Tote Bag 2019 Collection (Nurse Black), X-Large",4.8,20,38.79,"Luggage","False",0
299295,"B08HGLQK6Q","Oracle Hardside Spinner Luggage TSA Lock, Burgundy, 3-Piece Set",0,0,209.99,"Luggage","False",0
299296,"B07TSTZSS6","Water Resistance Nylon Travel Work Tote Shoulder Bag with Multi Pocket Design",4.4,101,24.95,"Luggage","False",0
299297,"B0BQ9QTM4N","Unisex Adult Yasmine Hardside Lightweight Expandable Spinner Luggage, Burnt Sienna, 3-Piece Set",0,0,450,"Luggage","False",0
299298,"B099WTZP1P","Afro Woman Luggage Cover Black Girl Travel Suitcase Protector Elastic Protective Washable Baggage Cover With Concealed Zipper Fits M 22-24 In",4.5,25,15.98,"Luggage","False",0
299299,"B081J9SXYF","Belt Bag - Travel Essentials | Hands-Free Belt Bag | 100% Recycled Polyester Travel Bag | Eco-Friendly, Breathable Mesh Belt Bag | Sustainable Travel | Easy Clasp, Minimalist Design with YKK Zipper",3.6,7,15.99,"Luggage","False",0
299300,"B0BHSJ8Z39","Six the Musical Merchandise Tote Bag Six West Theatre Musical Shoulder Bag You're One of a Kind No Category (Tote Bag)",0,0,13.99,"Luggage","False",0
299301,"B0BZ16H6T9","Graduate 2023 Tote Bag for Women Personalized Beach Bag Canvas Bag Inspirational Graduation Gifts for Women Senior College High Nursing Student Friend Sister Birthday",0,0,13.99,"Luggage","False",0
299302,"B07723XVF8","Porcelain Hb17308, Blue, One Size",5,1,159,"Luggage","False",0
299303,"B0C7387M58","Sport Climbing Tote Bag Sport Climbing Lovers Gift Adventure Gifts for Sport Climber",0,0,16.89,"Luggage","False",0
299304,"B0B5L28DXN","Ramona Weekender Bag S-5289",0,0,68.18,"Luggage","False",0
299305,"B08F9XH53K","Aviator Pro Fusion 20 Silver Luggage – Hardside 360 Degree Wheeled Spinner Carry-On Suitcase - Aluminum Frame Polycarbonate Shell - TSA Approved Locking System",2.3,3,329,"Luggage","False",0
299306,"B08R841JDD","Large Utility Tote, MI Toss - Large Travel Tote Duffle Beach Bag for Vacation, Camping, and Pool",5,7,29.99,"Luggage","False",0
299307,"B0BXSVDRZQ","2Pcs Replacement Luggage Wheels, Black Plastic Swivel Travel Suitcase Wheels, Multifunction Luggage Suitcase Wheels for Travel Case",0,0,10.09,"Luggage","False",0
299308,"B0B6VL35P2","Lalana",3.2,8,104.98,"Luggage","False",0
299309,"B08TZNLG8T","Vegan Striped Tote Bag",4.8,101,35.95,"Luggage","False",0
299310,"B0BPWR962L","Women's Hardside Upright Luggage Set, Navy, One Size",4,2,295.24,"Luggage","False",0
299311,"B0B99DVLB3","Jumbo 3 piece Hardside 8 Wheel Expandable Spinner Set, Dark Gull Grey, 3 Pc",0,0,228.27,"Luggage","False",0
299312,"B0BFJBWGQV","Jet Set Travel Medium Zip Around Card Case Luggage",0,0,62.98,"Luggage","False",0
299313,"B07W9F6XKW","Girls' Weekender Travel Tote Bag with Adjustable Strap and Interior Zipper Pocket - Coolest Collection",4.1,10,35.75,"Luggage","False",0
299314,"B00ECL2CBS","Vintage Travel Tote, Vintage Brown, One Size",5,1,322,"Luggage","False",0
299315,"B07LCTZWGC","Classique Hardside 2-PC Carry-On Spinner Luggage Set, Rose Gold, One Size",4.5,96,79.99,"Luggage","False",0
299320,"B08SWQNFP1","Purse",4.5,58,32.31,"Luggage","False",0
299321,"B09RG5TWBW","REVO Berserk Carry G10 REV 2 - Grey | 9CR Blade with Stainless Steel Handles | Ball Bearing Pivot System | Compound Karambit EDC Grind | Reversible Pocket Clip Tactical Knife | 8.125"" Pocket Knife for Men Camping Knife",3.5,2,55.73,"Luggage","False",0
299322,"B07CVQ669F","16oz Washed Canvas Tote Handbag Shoulder Bag with Pockets for Men & Women - Lightweight Casual Everyday Bag (Green)",4.6,6,20.99,"Luggage","False",0
299323,"B08CBZMLN2","Freud 6.2° x 1/32"" Tapered Ball Tip, Solid Carbide, 1/4"" Shank (72-301)",0,0,47.95,"Luggage","False",0
299324,"B09M63FTZ7","24"" Duffel and Garment Bag",3.9,15,32.9,"Luggage","False",0
299325,"B0C768CFCR","Le Pliage Club Large Travel Tote Bag, Norway",0,0,234.99,"Luggage","False",0
299326,"B016W3PJGS","ProX Flight Case for 12 In. Large Format DJ Mixers | Universal",5,7,134.95,"Luggage","False",0
299327,"B0C6YRCR85","25 x 15 x 8 Non-Woven Laminate Open Tote Bag",0,0,24.95,"Luggage","False",0
299328,"B0BZC4BX6P","Sailman Canvas Tote Bag for Women, Shoulder Bag for Beach Travel Daily Bags",4.6,39,27.99,"Luggage","False",0
299329,"B07V1GHZ28","Roslin Large All Day Tote",5,2,39.99,"Luggage","False",0
299330,"B06XJFVBWM","Paola 3-Piece Hardside Expandable Lightweight Spinner-Black, One Size",0,0,150.82,"Luggage","False",0
299331,"B07TPZ5DJX","Designer 24 Inch Luggage with Spinner Wheels for Women, Expandable Softside Medium Suitcase Lightweight Checked Bag",4.2,30,149.99,"Luggage","False",0
299336,"B099SJBWSS","Spirit Untamed inchTrue Palsinch Reusable Tote Bag - 13 x 15 Inch Multi",4.1,6,8.57,"Luggage","False",0
299337,"B0C5QDKJSV","Kindergarten Teacher Tote Bag Kindergarten Teacher Definition Gift Teacher Appreciation Gifts",0,0,15.89,"Luggage","False",0
299338,"B0B5H6743W","You Had The Power All Along My Dear Reusable Tote Bag Wizard Fans Canvas Shoulder Bag",0,0,10.42,"Luggage","False",0
299339,"B075FB2JFW","All Purpose Open Top 23"" Classic Extra Large Utility Tote Bag 2017 Spring Collection",4.7,148,36.99,"Luggage","False",0
299340,"B002DE1MA8","Garment Bag On Wheels, Black, One Size",4,13,399,"Luggage","False",0
299341,"B0999RGX6N","Leopard Neoprene Tote | Beach Tote, Gym Bag | Matching Zipper Pouch Included | White with Black Dots Design, White, Black, Pink, Hot Pink, Large",4.3,12,34.99,"Luggage","False",0
299342,"B0BQJ4N3FR","Gladia",5,1,119.95,"Luggage","False",0
299343,"B08DRR9GYR","camel active Como3 Neck Pouch, 11 x 2 x 9",0,0,33.71,"Luggage","False",0
299344,"B07MTYQCDT","Splendiferous Upcycled Canvas Tote Bag S-1356, Gray, One Size",4.4,25,48,"Luggage","False",0
299345,"B097RYLD2P","PORSCHE DESIGN 32 inch Expandable Spinner Luggage - Expandable Depth of 1.5"" - Hardside Travel Suitcase - Roadster Collection - Dark Blue Matte",5,3,705,"Luggage","False",0
299346,"B0B25FTNXD","Promoted from Dog Grandma to Human Grandma New Baby Reveal Gift Tote Bag Grandma To Be Gift",5,1,13.99,"Luggage","False",0
299347,"B09BK397XH","Canada Collection 26 Inch and 18 Inch Hardside Carry On 2 Piece Luggage Set with Spinner Wheels - Lightweight ABS Suitcase (Rose Gold)",4.2,516,129.99,"Luggage","False",0
299352,"B0C9FJQGMX","Peanuts Charlie Brown T-Shirt Top Costume Design Tote Bag Single Compartment Utility Beach Pool Medium",0,0,18.95,"Luggage","False",0
299353,"B09K7VVFNR","travelcosmetic -strong sturdy and practical travel cosmetic bag, hand strap, water repellent material.",4.7,291,24.95,"Luggage","False",0
299354,"B0B5R4VHFN","Dinosaur Teachersaurus Gifts Funny Teacher Tote Bag Thank You Teacher Appreciation Gifts Teacher Reusable School Bag",0,0,14.99,"Luggage","False",0
