"uid","asin","title","stars","reviews","boughtInLastMonth","isBestSeller","price"
298273,"B0C4XH3VRL","Waterproof Beach Tote Bag X Large Sandproof Washable Beach Bag for Seaside Boat Pool Picnic Camping 19 x 13 x 9 inch",4.6,804,100,0,111.74
296670,"B07998XR3Z","Delsey Unisex-Adult's Hand Luggage, Black, S (55cm-45 L)",4,2524,200,0,166.61
295649,"B0BSFMM3KQ","Luggage Sets 3 Piece Lightweight Durable Expandable Hard Shell Suitcase Set with TSA Lock Double Spinner Wheels - Orange",2.5,72,100,0,55.02
296783,"B07DP783VD","Tranverz S - Triple Denim",4.7,3047,200,0,174.28
299041,"B08Z2TXDYM","Overnight Bag, Alamosa, one Size",4.7,1330,400,0,127.32
295037,"B00YRBNY0G","Butterfly Luggage, 4-Piece Set",2.5,1289,200,0,125.14
298383,"B0C3LWXBDN","Washable Travel Luggage Protective Cover Suitable Protector For Different Sizes Luggage (Black, L(26-28 inch luggage))",4,665,300,0,95.12
296146,"B07P5N75PN","Sion Softside Luggage with Spinner Wheels, Black, 3 Piece Set (21/25/29)",2.3,794,0,0,124.21
297906,"B01N4X0XSY","Impact Hardside 3-Piece Spinner Luggage Set, Champagne, One Size",2.4,1257,200,0,107.57
297388,"B0C1RGK1BP","Rubber Duck Elastic Travel Luggage Cover Travel Suitcase Protective Cover For Trunk Case Apply To 19''-32'' Suitcase Covermedium",4.7,913,50,0,98.57
299195,"B07KY8Q9GC","Leatherface S + Bolsa de viaje, 55 cm, 41 liters, Negro (Black)",4.4,4082,0,0,176.43
299712,"B0BYF9CJ6L","Large Size Mesh Beach Bag - Light tote bag suitable for toys and holiday essentials",4.8,1418,200,0,127.2
299602,"B06XBWRNZQ","Woven Tote Bag",2.4,2616,400,0,125.68
295813,"B09M98BNSQ","Garment Bag Premium Tri-Fold Travel Exterior Pocket, Black-B1, 60-Inch",2.3,1939,200,0,116.17
299382,"B01H7D2OGK","Luggage Set, Olive Green, set of 2",4.4,279,100,0,66.66
298683,"B0C5R4YHX2","6 Pcs Teacher Appreciation Gift Bags Bulk Canvas Tote Bags for Women Teachers Day Retirement Christmas(Rainbow)",3.4,2658,200,0,149.64
295289,"B0C1V9YDQD","Luggage Sets 3 piece Carry on Luggage Suitcase Sets of 3, Hard Case Luggage Sets Clearance Expandable",4,1350,50,0,71.94
295759,"B0BJPGYD23","Carry-On Luggage,PVCLeather Softside Underseat Carry on Suitcases Travel Duffel Bag with4-rolling Spinner Wheels,Upright Wheeled Carry-On Luggage(BLACK) (Carry-On 20-Inch)",3.1,1653,300,0,107.01
295065,"B0BJ2KV138","Zilink Wedding Dress Garment Bag 72"" Dress Bags for Gowns Long Trifold Bridal Dress Bag with Accessory Pockets and Adjustable Buckles for Wedding dress, Prom Evening Gown [Upgraded Version]",2,1554,400,0,89.53
296283,"B0BW4KLGK9","BAGYHACKS™ 60-Inch Heavy Duty Garment Bag w/Pocket for Dresses, Coats, Shoes",4.9,750,50,0,95.48
297033,"B0BHBSJGCS","DC Comics Batman 25 Inch Rolling Luggage, Molded Hardshell Suitcase with Spinner Wheels, Black (FKML0003-001)",4.4,265,0,0,102.65
299672,"B0C3LB8PRN","Carry On Luggage with Wheels-Airline Approved 22x14x9 Suitcase, Black, 20 Inch",2,3398,200,0,125.71
298087,"B0C3X83DD1","Eiffel Tower Luggage Cover Protector Vintage Eiffel Tower Lovers Pink Cherry Flower Suitcase Covers Dustproof Washable Travel Luggage Sleeves or Covers for Suitcase 29-32 Inch",4,1374,50,0,97.33
295188,"B09XJ9WTFH","Brentwood II 15"" 2-Wheel Under The Seat Bag, Cappuccino, Carry Inch",2.5,982,0,0,101.99
295639,"B07DS69TQY","vintage suitcase set for women, vintage luggage sets for women 2 piece, cute designer trunk luggage, retro suit case (Rose White, 26""+12"")",3.6,166,200,0,77.47
299375,"B0C56VDJJV","Simple Felt Tote Bag Elegant Soft Skin Friendly Tote Bag for Women, Available in Light Camel and Dark Camel",3.9,2628,100,0,169.88
295696,"B093GMYV4F","All Aluminum Carry On Luggage Hard Shell Luggage Aluminum Suitcase for Travel Zipperless Luggage Checked Luggage with Silent 360° Spinner Wheels 20 In. (Vertical Grain Style, Sliver)",2.9,940,50,0,134.62
298727,"B0BRB1SYYR","True Crime Junkie Gift True Crime Commandments Reusable Canvas Tote Bag True Crime Lover Handbag",4.2,3443,100,0,117.9
299639,"B01LZDHWX3","Samsonite Base Boost - Spinner S (Length: 40 cm) Hand Luggage, 55 cm, 39 Litre, Blue (Petrol Blue)",3.6,91,200,0,124.52
296261,"B0BX99B9YD","GinzaTravel PC+ABS suitcase Spinner Wheels scratch-resistant Lightweight Spinner Expandable Suitcase, Universal wheel, (Giant series-01) (White, 2-Piece Set(20""/29""))",3.7,3781,100,0,100.57
298542,"B0BQXFZ91D","Flower Lette R Purple Luggage Cover Elastic Washable Stretch Suitcase Protector Anti-Scratch Travel Suitcase Cover for Kid and Adult L (25-28 inch suitcase)",4.6,2589,50,0,121.5
294806,"B07YNKH8BZ","20"" Spinner Carry-On Luggage, Black",2.9,2422,200,0,114.32
298655,"B0BCVQ5LLH","20'' Carry on Luggage, Folding Luggage with Space-Saving, Suitcases with Spinner Wheels Brought on Plane Small Lightweight Password Luggage",4.4,2304,50,0,109.04
295985,"B083N4XXYD","Waterproof Hanging Garment Bag 40 inch Clothes Bag with Gusset, 5 Pockets & Side Zip for Dance Costumes, Sports, Skating, Theatre, Beauty Pageants, Cheer & More by Kendall Country, Lavender Purple",2.6,3162,200,0,133.88
298622,"B0C65SR5MC","Zilink Clear Dance Costume Garment Bag for Teen Girls & Boys Dance Bags for Dancers and Teenagers with Zip Pockets for Competition Theatre Cheer Horse Shows",3,2876,200,0,204.44
297989,"B013H2E3J6","Stephen Joseph, Beach Tote with Sand Toys - Toddler and Baby Beach Toys, Travel Friendly Beach Set, 6 Piece Beach Play Set, Beach Bag with Sand Toys for Toddlers and Kids, Mermaid Large",3.8,1868,100,0,115.95
299150,"B0C13KLQMT","Xiaokeis Set of 4 Luggage Wheels Replacement, Rubber Replacement Luggage Wheels Bearings Wheels, Durable and Wear Resistance Luggage Wheels Replacement Kit for Suitcase and Caster Board(Size:50 mm)",3.8,697,400,0,85.11
297854,"B0C7L91FQP","Luggage Zephyr Rolling Hardside Spinner Suitcase with Wheels for Women and Men, Lightweight Travel Hard Shell Roller, Ultra Strong and Durable, Premium Polycarbonate, Navy Blue, Large",2.2,1679,200,0,151.41
298579,"B0BYPGL3NP","Horizon 21"" Upright Luggage, Cool Mint, Carry On",2.7,1067,200,0,135.26
294761,"B014TMV5YE","Sion Softside Expandable Roller Luggage, Black, Checked-Large 29-Inch",4.2,55,100,0,88.39
298368,"B0CFPYFHX2","Murder TV Show Inspired Tote Bag Jessica Fletcher Fans Gifts Jessica Fletcer Tote Bag True Crime Lover Gift",2.1,611,100,0,81.67
296862,"B09VTFMGKJ","Chelsea Large Satchel, Champagne, Carry-On 20-Inch",0.8,2037,100,0,63.86
298067,"B003KMZYKG","Garment Sleeve Tri-Fold, Black, One Size",1.9,1130,100,0,132.33
299430,"B00PBD43DG","Single Wine Tote, Chocolate, One Size",4.4,119,0,0,100.5
299387,"B0C2YSS4L2","Classic, Tree Green, 43 x 29.5 x 25",1.9,1193,50,0,48.92
298463,"B0C86LTHXR","Canvas Tote Bag for Women, Birthday Gift Personalized Tote Bag, Initial Tote Bags Bulk for Teacher Friend Beach Wedding",4.3,1794,400,0,89.38
299088,"B092JP3T6M","Officially Licensed I Heart New York Canvas Reusable Tote Bag",2.4,523,100,0,125.76
297210,"B09VYKZBJF","Lineal 28"" Hardside Checked 8 Wheel Expandable Spinner, Oyster Grey",3,1580,300,0,148
296413,"B0BY6BB1JP","Luggage Sets 4 Piece Carry on Spinner Wheels - Suitcase with PP material Wheels TSA Lock 4pcs set (Black)",1,2002,200,0,119.24
297140,"B09VTGGPHV","Chelsea 25"" Expandable Spinner, Champagne",1.2,1542,50,0,80.37
296267,"B09PV3LSLC","Vintage Carry On Luggage with Spinner Wheels and TSA Lock Lightweight Suitcase Retro Luggage Set Cute Travel Suitcase for Airplanes (18inch&14inch, Green)",3,1053,100,0,87.27
296945,"B085YF5RG9","Indio Large Check-in",3.3,710,50,0,102.57
299006,"B08D6WPST9","visesunny Black And Red Lumberjack Plaid Floral Water Resistant Large Tote Bag with Inner Pocket Shoulder Bag for Gym Beach Travel Daily Bags",4.4,2324,100,0,131.59
297504,"B07QMLRWD5","TRAVELKIN Travel Elastic Spandex Suitcase Protector Case, 18/24/28/32 Inch Suitcase Protective Cover, Thickened and Washable Luggage Cover (L(25""-28""luggage), Moonlight)",1.9,117,50,0,65.46
296882,"B07HDFB4Z2","Nema Expandable Hardside Spinner Luggage w/TSA Lock, Available in 3-Piece Set/22-inch/25-inch/29-inch, Teal",4.4,4380,100,0,238.26
295198,"B00K4F4EZ8","Vision Hardside Spinner Wheel Luggage, Assorted/Multicolor, Carry-On 20-Inch",4.5,1810,100,0,139.62
295336,"B083W8C9JH","Carry on Garment Bags for Travel Leather Garment Duffle Bag Convertible Mens Suit Travel Bags with Shoe Compartment,Waterproof,Perfect for Business Travel/Husband Gifts …",2.3,3646,50,0,148.75
296762,"B0B9HW6F43","Evolving 22"" Hybrid Hardside 8 Wheel Expandable Carry, Black",4,492,100,0,140.85
296407,"B012ZG96IS","Marvel Comics 21 Inches Carry-On Luggage, Comics",4.3,2916,200,0,116.84
298407,"B0CDXGTBZH","Meadows Baby Tote Bag Dark Romance Novels Gift Smut Gift Spicy Book Club Gift Bookish Gift for Her",2.9,3081,100,0,141.7
294802,"B0BQ3DHV28","Aluminium Frame Hardside Expandable Spinner Wheel Luggage, Built-In TSA lock Carry on Suitcase, with Cup Holder & Phone Holder - - in 18in/20in/24in Sizes",4.6,4488,100,0,201.21
298167,"B07FPZ281R","FC Barcelona Unisex_Adult Pencil Cases, Blue (Azul), 24 Centimeters",3.5,1697,50,0,106.18
297406,"B07V2JWQ89","Freud-Diablo 3/8 X 12 SNAP Lock, Multicolor, DHS375XT12",4.9,2177,200,0,141.53
295264,"B07PLMYM7Y","Solyte DLX Softside Luggage, Midnight Black, Underseater",3.6,3471,200,0,123.73
295283,"B07L4JMQWY","New Yorker Lightweight Softside Expandable Travel Rolling Luggage, Blue, 4-Piece Set (15/21/25/29)",0.5,4124,400,0,186.92
298895,"B09XLDDGGP","Summer Beach bags for Women Large Beach Tote Bag Pool Beach Towel Bags Daily Bags for Travel Gym",3.1,672,200,0,42.8
296835,"B09WD9L5YY","Eco Tough 21"" Hardside Carry-On 8 Wheel Expandable Spinner, Honey Gold",4.8,1476,0,0,109.17
298702,"B079LGS8K7","New York Bernice Collection Hardside 28"" Luggage Spinner (28in, Bernice Purple)",3.1,816,200,0,44.96
299147,"B0C3X96VDP","Airplane Suitcase Covers Blue Aircraft World Map Plane Line Luggage Cover Protector with Zipper, Washable Elastic Luggage Sleeves or Covers Travel Accessories for Suitcase 29-32 Inch",3.1,3605,200,0,120.03
297987,"B0CF54FLDM","Luggage Wheels Replacement Kit 1Pair, A09 Spinner Luggage Replacement Wheels Suitcase Wheels Replacement, 360 Universal Double Row Wheel Silent Impact Resistance Wear Resistant",3.7,2852,300,0,142.06
294913,"B0BZVJKRGM","Luggage Sets, Suitcases with Wheels, 3 Piece Luggage Set, Suitcase Set with TSA Lock Spinner Wheels YKK Zippers, 20in 24in 28in (Dark Green)",3.6,3179,100,0,143.85
295634,"B0B5FN4NMS","Emry 2pc Softside Luggage Set, Navy Yellow",3.6,2189,50,0,98.96
299286,"B088CN3Z72","Beach Bag, Abstract Swirl Design Tie Dye Shoulder Beach Tote with Cotton Rope Handles",1.8,2154,50,0,116.14
298857,"B0C9HJ8N2B","Letter D Suitcase Cover Anti-Scratch Luggage Covers Washable Travel Luggage Protector M Fit 22-24 Inch Luggage",1.7,1897,0,0,119
296907,"B0C798T9LQ","Le Pliage Club Large Travel Tote Bag, Rouge",4,1285,100,0,116
297733,"B08YS44HHL","Loungefly Pop Seinfeld 4 Piece Pin Set Exclusive, Multicolor",3.8,574,200,0,119.9
298267,"B0C8BGQ6PC","Paw Patrol Team Youth 18"" Soft Sided Roller Suitcase",2.7,2387,300,0,144.88
299549,"B0B5D5ZTG4","Whisky Cosmetic Bag Whisky Fans Gift Peace Love Whisky Makeup Zipper Pouch Bag For Women Girls (Peace Fire Tote)",4.7,3630,500,1,249.12
298321,"B07DZWWYB3","Women Large Tote Top Handle Shoulder Bags Llama Pattern With Stripes Ladies Handbag",4.6,1513,300,0,128.09
295200,"B0BZ87GTLW","Rolling Garment Bags with Wheels for Travel, Wheeled Garment Luggage Bag with TSA Locks for Men and Women, 4 Spinner Wheels, Separate Suit Compartment, Checked-Large 26-Inch Suitcase",4.1,2507,50,0,98.07
295213,"B0C1BWCYS7","Quest Luggage Set, Winter Sky, 2 Piece Set (28""/20"")",4.5,1888,100,0,107.46
295737,"B0BW1XS499","SWERV DLX 28-Inch Tall Lightweight Hardside Travel Suitcase with 4 Spinner Wheels, Telescoping Handle, and TSA Lock, Solar Rose",2.8,1268,200,0,141.91
299516,"B0949RRLG4","Fancy Fish Medium Boxy Holdall, Multi, Bag",1.5,2952,0,0,136.41
296740,"B0BGXSC9K1","4 Pcs Wedding Dress Garment Bag Protective Breathable Hanging White Clothes Cover 72'' Anti Dust Extra Large Dress Bags for Gowns Long Bridal Evening Suit Coats Storage Travel",1.9,4566,300,0,129.34
294760,"B01M0A3BKH","Freeform Hardside Expandable with Double Spinner Wheels, Carry-On 21-Inch, Black",4.2,1160,400,0,188.22
298729,"B0BYZXHSYZ","Replacement Luggage Wheels, 360 Wheel Replacement Luggage Travel Suitcase Wheels Plastic, One Pair Suitcase Wheel Repair Replace Luggage Wheels",4,609,200,0,144.67
298945,"B07DNJ15V3","Navy Pinstriped Suit Garment Travel Bags 3 Pack With ID Tag Window - 40"" X 24""",1.8,2927,100,0,143.27
296613,"B0C8VXKF1D","Women's Performance Twill Small Vera Tote Bag",3,1158,200,0,92.74
297994,"B08FWGQD6K","Freedom Pups Hardside 20-Inch Carry-On Expandable Spinner Luggage",3.4,4142,100,0,155.75
299487,"B0BYNBVPS3","Waterproof Sandproof Straw Tote Bag.Travel Necessities for Vacation Trip pool Gym",4.8,1799,50,0,117.73
297291,"B0B6BVT2RW","Garment Bags for Dance Costumes, 40 inch Waterproof Hanging Clear Garment Bag with Gusset for Dress, 4 Pockets, Handles, Name Tag for Kids, Teens, and Adults(Purple, 1 Pk)",3.1,1537,300,0,97.88
298664,"B09NB21TLB","Women's Small Traveler Tote",4.5,2083,100,0,147.96
297286,"B0C5WG5MS5","Stowaway Packable 25l Cinch Tote with Adjustable Cord-Lock Closure and Exterior Slip Pocket",0.7,2476,100,0,100.55
297829,"B09RNDCBBM","Ring Tote Handbag: Amelia Bag",1.9,2515,200,0,153.75
298093,"B0C6289F4V","Flower Sugar Skull suitcase cover luggage cover Travel luggage covers for suitcase protector luggage sleeves Medium Fits (23-26 inch luggage)",1.4,11,200,0,41.63
297193,"B0BTNQLMX9","Kids Garment Bags for Dance Costumes, Hanging Dance Garment Bag with Multiple Pockets, Clear Storage Bags Organize Girls Dance Competitions Dress, Dance Recitals, Ballet Costume, Theatre, Beauty Pageants, 4Pcs",1.8,2652,400,0,65.22
298473,"B01JK7H6PA","Albany Softside Lightweight Fashion Spinner Luggage Suitcase (Black, Holdall Bag)",3.8,769,300,0,112.86
295730,"B08LGJVY4N","Voyageur Sidney Leather Business Tote",2,2323,200,0,87.49
298687,"B07WNT7JXF","Creative Brands Slant Collections Canvas Tote, Wine",3.5,1560,0,0,92.77
296072,"B079SGB57P","Atlantic Ultra Lite Softsides Rolling Underseat Carry-on, Turquoise Blue, One Size",1.9,883,100,0,111.16
297738,"B07JJBDP68","Sidewinder Expandable Hardshell Suitcase with TSA Lock, Available in 3-Piece Luggage Set/21-inch/25-inch/29-inch, Navy",3.2,3814,50,0,163.32
298825,"B0C2YQCN4P","Dear Evan Hansen Tote Bag Dear Evan Hansen Musical Tote Dear Evan Hansen Musical Merch Dear Evan Hansen Quote",4.8,663,200,0,104.47
296924,"B08HG5VBKM","Lumos Hardside Expandable Spinner Luggage, Cranberry, 3-Piece Set",4.5,489,0,0,82.64
295503,"B07JQQNS56","Designer Luggage Collection - Expandable 3 Piece Hardside Lightweight Spinner Suitcase Set (Stripe Roses)",4.9,2841,300,0,166.84
297607,"B0B9FMD72M","Eluder 22"" Softside Carry-On 8 Wheel Expandable Spinner Luggage, Orange Camo",4.8,2022,50,0,117.7
298877,"B0CBM794H8","Everyday Tote Bag - Lightweight Polyester Tote for shopping/daily use",0.7,488,200,0,65.04
295380,"B07Z85MZ42","Luggage Sets Clearance with TSA Lock, Expandable 3 Piece Lightweight Suitcase Set 20inch 24inch 28inch (Blue)",2.5,1433,300,0,89.61
299407,"B078H6LNMP","Denim 3D Cute cat Dog Styles Washable Print Luggage Cover Protector Suitcase Cover Carry On Cover with Zipper Fits 18-32 Inch Luggage for Holiday Travel and Great Gift Idea (Cat Yellow, L)",3,3364,300,0,185.92
295153,"B0B2BY6CL2","Disney Minnie Mouse 21 Inch Kids Rolling Luggage, Hardshell Carry On Suitcase with Wheels, Pink",1.1,1631,50,0,73.85
296271,"B082DCWXTP","Handbag, Saffiano Shopper Tote",3.2,1229,50,0,40.2
295456,"B09CGNKRLQ","Carry-On Luggage, Silver, 20in",4.1,2196,50,0,63.86
295173,"B0B82RZYXN","Expandable Rolling Wheeled Duffle Bag Spinner Suitcase Luggage - 6 Wheels (40 Inch)",3.7,835,500,1,168.29
294847,"B09Q16LQDR","Carry On Luggage, Suitcase with Wheels & Front Opening, 20in Spinner Luggage Built in TSA Aluminum Frame PC Hardside Rolling Suitcases Travel Bag - Ivory white",4.6,3040,200,0,129.71
295655,"B09Y21QKK3","Global 2 Carry, Black, 21 Inch International Wheeled Duffle",3.4,1167,50,0,119.45
298467,"B0CJ3CMS84","™ Padded Carrying Case for Use with Travel or Big Berkey System (Big Berkey Size)",4.6,2030,200,0,117
296668,"B0C243KW39","Silkfly 4 Pcs Luggage Wheels Replacement Travel Suitcase Caster Wheels Mute Bearing Swivel Wheel with Screw Replacement Left and Right Wheels for Luggage (Small Hole Pitch 1.18""/1.3""/1.54""/1.77"")",0.5,1102,50,0,83.28
297800,"B07KKLKY5S","Women's Lindsay 3-Piece Hardside Spinner Luggage Set, Silver Fuchsia, One Size",1.9,1404,300,0,96.75
298739,"B07VQ8LCW5","Shop LC Big Ben Theme Jute Tote Bag for Women Knitted Texture Zipper Closure Handle Drop Handbag",2.4,3099,200,0,128.42
299489,"B00UKFB6C6","Vantage Slate Blue 30 Inches Suitcase, Slate Blue",4.7,3514,0,0,203.11
295339,"B07X3Y2J16","Alexis Lightweight Luggage 3 pc Set, Expandable Spinner Double Wheel Hardshell Suitcases with TSA Lock",3.4,2884,0,0,162.7
298709,"B0B41SRGFQ","Luggage Cover Protector Suitcase Cover Carry On Cover with Zipper with Purple Rose Pattern for Girls Women Travel Luggage",3.5,2136,200,0,155.98
298128,"B0BHHMH87S","Large Capacity Clear Snacks Bag For Women Girls With Chenille Letter Pathes, Multi-purpose Clear SeeThough Transparent Waterproof Snacks Tote Shoulder Bag with Wrist Strap(Pink)…",3.2,1353,100,0,138.71
298763,"B0C8N1QY2B","2 Pcs Teacher Appreciation Gifts Teacher Canvas Tote Bag Shoulder Strap and Teacher Makeup Pouch Cosmetic Bags Christmas Valentines Thank You Gifts for Teacher",4.9,1041,300,0,148.39
299320,"B08SWQNFP1","Purse",3.5,6457,200,0,238.74
294910,"B0BLNMZKQN","Weekender Bags for Women,Carry on Bag,Overnight Bag with Trolley Sleeve,Sports Tote Gym Bag,Travel bag for Women, White",2.7,888,50,0,131.33
296140,"B09XJ9F11N","Brentwood II 15"" 2-Wheel Under The Seat Bag, Blue, Carry Inch",2.6,2655,50,0,87.05
297961,"B0C8SZSHRM","Monogram Travel Beach Bag for Women - Initial Travel Canvas Tote Bag with Zipper Makeup Bag Personalized Monogram Birthday Gifts for Female Bridesmaid Teacher Sister Coworker Letter A",0.9,1421,50,0,134.64
298820,"B0BG4SBPKG","Luggage Cover, Protective Washable Suitcase Cover - Travel Elastic Spandex Suitcase Protector Fits 19 to 20 Inch Flower",5,496,100,0,76.58
296742,"B09V9BKPXH","Citywide 29"" Softside Checked 8 Wheel Spinner, Charcoal",4.3,258,200,0,160.12
297926,"B0C2YF2YTF","Cat Throwing Dice DnD Dungeon Master Bag of Holding Zipper Pouch Gamer Dice Bag (Dragons Card tote)",2.7,1904,0,0,137.33
295130,"B09Z7B94RH","Marvel Spider-Man 21 Inch Kids Rolling Luggage, Hardshell Carry On Suitcase with Wheels, Multi",3,1845,200,0,172.62
294814,"B07QK971DN","Carry-on Garment Bag Large Duffel Bag Suit Travel Bag Weekend Bag Flight Bag with Shoe Pouch for Men Women (Black) Age: Over 6 Years Old",4,2753,200,0,137.97
299268,"B07K58YBCD","Trade Dual Spinner, Night Camo, 72.0L/29-Inch",1.7,425,200,0,75.09
297380,"B0BLFTFVLQ","Grove 3 Piece Set Rolling Luggage, Hardshell Suitcase with Spinner Wheels, 22, 27, and 31 Inch, Black",4.6,498,300,0,108.98
297708,"B01N6OE6VZ","Suitcase cover luggage covers PVC clear luggage cover protector travel luggage protector covers 20"" 22"" 24"" 26"" 28"" 30''",0.5,413,200,0,104.39
298201,"B0CFXB5TY6","Front Opening Carry On Luggage Airline Approved,Wide Handle Rolling Travel No Zipper Suitcase PC Hardshell with Silent Spinner Wheels&TSA Lock for Business Travel,20inch,White",4.4,1823,50,0,59.82
296458,"B07XBRXPK5","66'' Tri-fold Extra Long Dress Garment Bag, Premium & Breathable Tear-resistant Hanging Suit Cover for Travel and Storage (Standard)",3.9,2631,200,0,151.69
297584,"B0CFPJMRDV","Mesh Swim Bag - One Shoulder Corded Strap swim bags for swimmers - Large swim backpack for all ages - multiple options available",3.8,4038,300,0,128.24
299794,"B0B7RSH5BK","R-Lite expandable hard trolley Large 4 wheels with tsa, Orange, Large rigid and expandable trolley with 4 double swivel wheels and TSA closure",0.7,1376,200,0,101.11
295258,"B08LDPRD62","X Travel - Carry-On Luggage Bag with Spinner Wheels - 21 Inch - Luxury Luggage Bag - Navy",4.2,2365,100,0,137.75
299143,"B09XHRBB9Q","Luggage Protector Suitcase Cover PVC Waterproof Travel Fits Most 20'' to 30'' (24inch)",3.6,323,50,0,81.16
295843,"B081S9858C","Elmo Boys Girls Collapsible Nylon Gift Basket Bucket Tote Bag",1.2,1977,50,0,155.3
295950,"B0BHZRZYK2","Airox Large Hardside Case - (Silver), 29-inch",3.2,2488,200,0,110.91
298757,"B079NY3991","18/20/22 Inch Vogue Camera Pattern Travel Luggage Covers Spandex Suitcase Cover Protector",4.7,1411,300,0,74.7
299747,"B097CK266P","Disney's Mickey Mouse and Minnie Mouse Baby Large Reusable Tote Bag Multi-colored",3.3,21,300,0,80.08
297379,"B09HZXLN8S","BeeGreen Initial Canvas Tote Bag w Inner & External Pocket X-Large Cute Tote Bag w Zipper Closure Embroidery Monogram Personalized Beach Tote Bag Christmas Gifts for Women Teacher Friends Bride J",1.8,2357,0,0,124.61
296997,"B0CJ8MZ152","2PCS Suitcase Cover, 28 Inch Clear PVC Luggage Cover Protector for Wheeled Suitcase (28 Inch)",4.9,7348,100,0,218.25
296386,"B00B86KJME","Departure Hardside Spinner Wheel Luggage, Assorted/Multicolor, Carry-On 20-Inch",1.6,2304,200,0,133.83
296233,"B01I1YBH6C","Destination Collection 2-Piece Carry-On Luggage Set, Paris, One Size",1.2,2280,50,0,103.78
296080,"B0C851KC22","Luggage Sets 3 Piece, Softside Lightweight Expandable Luggage Sets with TSA Lock, Carry On Luggage with Spinner Wheels for Women Men, Travel Suitcase Lightweight (20/24 / 28, Brown)",3.5,2896,100,0,125.77
299723,"B09VC7S5LJ","Sluxa Packing cubes, 4 Pieces small packing cubes, Smesh compression packing cube for travel",3.4,3293,50,0,191.51
298050,"B0C5ZL364N","IVF Mom Gifts IVF Pineapple Tote Bag IVF Fertility Gifts for Women IVF Mom Inspirational Infertility Pineapple Gifts",1,1910,100,0,168.1
299080,"B0CDFPPVRR","Air-Mesh Tote Bag for Women - Lightweight, Washable & Versatile Gym, Travel, and Weekender Bag (Onyx Black)",3.9,3305,200,0,129.37
296107,"B0B9XYVLWH","Weekender Bag for Women, Heavy Duty Travel Tote Bag Sports Gym Bag Foldable Carry On Bag Large Overnight Bag",3.5,4731,200,0,166.64
297827,"B0BZYR887V","Balabuki Garment Bags for Travel with Handles and Clear Zipper Pockets for Storing and Hanging Suits, Dance Dresses, Dresses and Coats, 24"" × 43"", 3 Pack",3.1,991,300,0,157.46
297151,"B0CC5MN319","Suitcase Cover Luggage Elastic Luggage Cover Suitcase Protector Baggage Cover for 32 Inch Black",3.2,3220,100,0,120.85
296706,"B07V7WFCMS","Cozeyat Luggage Cover Dust Proof Suitcase Cover Elastic Luggage Protector Spandex Fits 18-28 Inch for Travel Summer Beach Holiday",1.1,2651,200,0,115.49
298774,"B0C3CFSXSP","Beach Bag for Women - Large Beach Tote Bag, Simple Fashion Beach Bag, Large Swimming Pool Beach Bag.",3.5,148,300,0,52.9
295481,"B0CBC25QTT","Scothen Convertible Travel Garment Bag,Carry On Garment Duffle Bag with Toiletry and Shoe bag,Garment Bags for Travel,2 in 1 Hanging Dress Suitcase Suit Travel Bags for Women with USB Charging Port",1.8,108,200,0,69.73
298285,"B09ZBMYCSL","Yasmine 3-Piece Hardside Lightweight Expandable Spinner Luggage Set",4,1526,50,0,84.22
298017,"B0CBQQXBQ4","Charms for Bogg Bag Beach Tote Bag Rubber Beach Bag, Alphabet Letter Decoration Charms for Girls Women Bag Accessories",3.8,2927,50,0,180.96
298608,"B0BYDL2WGG","1 Pack Luggage Protector Suitcase Cover Clear PVC Suitcase Cover Protectors Luggage Cover Waterproof for Wheeled Suitcase Fits Most 28""",4.6,1951,200,0,158.01
298317,"B0CCDZKVBS","Accessories for Bogg Bag Handbag Beach 1",2.2,4047,200,0,150.32
297095,"B0BCP827GK","Intrepid 17"" Softside 2 Wheel Underseater, Black",3.3,1115,200,0,80.95
299011,"B0C3X8N7BM","Red Rose Luggage Cover Protector Roses Flowers Floral Green Leaves Black Suitcase Cover for Luggage, Fashion Printed Washable Elastic Travel Trunk Case Covers for 18-21 Inch Suitcase",3.9,1663,0,0,128.04
296542,"B0BDVR3VKT","X-Bag Large Spinner with Frame - 30 Inch - Suitcases with Wheels - Checked Luggage - Camouflage",3.2,2758,200,0,135.48
299235,"B004A9HFIW","Reaction 4-Piece Softside Upright Luggage Set, Black Icon, (14/19/24/28)",3.8,2582,200,0,208.05
299458,"B09NM21NXP","Amour Tote",3.2,2845,0,0,180.23
298344,"B0C85K328T","Foldable Work Tote Bags For Women Large Tote Travel Bag, Nurse Bag, Teacher Bag, Mom Bag",3.4,259,50,0,115.75
296803,"B01C6L9CEU","ProX XS-UXXLT Universal DJ Controller Case",3.2,2753,100,0,143.73
297705,"B07M6N6X7F","Luggage Cover Vibrant Peacock Feather Suitcase Protector Travel Fits 18-32 Inch Luggage",3,1393,50,0,145.49
297949,"B0BCD5XFBN","Large Capacity Travel Luggage Bag, Women's Tote to Carry Airplane Fits Under Seat, Men's Short Business Carry-on Sports Gym Dry and Wet Separation Bag(Business Black), XL0830",1.8,108,50,0,80.93
298085,"B0CCPGND3M","20-Inch Aluminum Frame Hard Shell Spinner Wheels Luggage - Durable ABS+PC Carry On Suitcase with TSA Lock & 4 Anti-Crash Corners",2.2,2272,0,0,103.99
