"locality_identifier","household_identifier","treatment_locality","promotion_locality","enrolled","enrolled_rp","poverty_index","round","health_expenditures","age_hh","age_sp","educ_hh","educ_sp","female_hh","indigenous","hhsize","dirtfloor","bathroom","land","hospital_distance","hospital"
24,10572,0,0,0,0,63.833076,0,20.443125,49,41,0,3,0,0,5,0,0,3,147.881756969667,NA
24,10572,0,0,0,0,63.833076,1,13.454911,50,42,0,3,0,0,5,0,0,3,147.881756969667,NA
24,10573,0,0,0,0,67.078827,1,19.1975,23,25,8,9,0,0,4,0,0,3,147.881756969667,NA
24,10573,0,0,0,0,67.078827,0,20.263645,22,24,8,9,0,0,4,0,0,3,147.881756969667,NA
24,10574,0,0,0,0,66.769707,1,29.425043,52,45,0,2,0,0,4,0,1,18,147.881756969667,NA
24,10574,0,0,0,0,66.769707,0,25.757313,51,44,0,2,0,0,4,0,1,18,147.881756969667,NA
24,10576,0,0,0,0,84.00309,1,13.366776,32,26,5,9,0,0,4,0,1,5,147.881756969667,NA
24,10576,0,0,0,0,84.00309,0,21.977194,31,25,5,9,0,0,4,0,1,5,147.881756969667,NA
24,10580,0,0,0,0,63.446678,1,21.305365,35,33,9,9,0,0,3,0,1,4,147.881756969667,NA
24,10580,0,0,0,0,63.446678,0,24.573568,34,32,9,9,0,0,3,0,1,4,147.881756969667,NA
24,10581,0,0,0,0,64.914993,0,20.7927,39,34,5,6,0,0,5,0,1,3,147.881756969667,NA
24,10581,0,0,0,0,64.914993,1,9.7874947,40,35,5,6,0,0,5,0,1,3,147.881756969667,NA
24,10583,0,0,0,0,91.421944,0,18.601702,40,38,4,6,0,0,7,0,1,12,147.881756969667,NA
24,10583,0,0,0,0,91.421944,1,14.757236,41,39,4,6,0,0,7,0,1,12,147.881756969667,NA
24,10585,0,0,0,0,63.987637,1,12.736056,30,26,6,4,0,0,5,0,1,5,147.881756969667,NA
24,10585,0,0,0,0,63.987637,0,19.795919,30,25,6,4,0,0,5,0,1,5,147.881756969667,NA
24,10586,0,0,0,0,87.867081,0,31.219425,61,41,3,2,0,0,2,0,1,3,147.881756969667,NA
24,10586,0,0,0,0,87.867081,1,16.220125,62,41,3,2,0,0,2,0,1,3,147.881756969667,NA
24,10587,0,0,0,0,76.835396,1,8.9029064,37,34,6,6,0,0,7,0,0,3,147.881756969667,NA
24,10587,0,0,0,0,76.835396,0,16.074711,36,33,6,6,0,0,7,0,0,3,147.881756969667,NA
24,10588,0,0,0,0,62.75116,0,21.327009,54,43,1,2,0,0,4,1,1,2,147.881756969667,NA
24,10588,0,0,0,0,62.75116,1,14.713104,55,44,1,2,0,0,4,1,1,2,147.881756969667,NA
24,10589,0,0,0,0,59.96909,1,31.018398,62,52,0,0,0,0,4,0,1,7,147.881756969667,NA
24,10589,0,0,0,0,59.96909,0,24.22773,61,52,0,0,0,0,4,0,1,7,147.881756969667,NA
24,10590,0,0,0,0,71.715614,1,24.85734,62,52,0,0,0,0,5,0,1,0,147.881756969667,NA
24,10590,0,0,0,0,71.715614,0,20.88866,61,51,0,0,0,0,5,0,1,0,147.881756969667,NA
24,10591,0,0,0,0,63.446678,0,20.693705,24,21,9,6,0,0,4,0,1,4,147.881756969667,NA
24,10591,0,0,0,0,63.446678,1,19.448193,25,22,9,6,0,0,4,0,1,4,147.881756969667,NA
24,10592,0,0,0,0,75.502319,1,16.024939,77,64,3,0,0,0,3,0,0,5,147.881756969667,NA
24,10592,0,0,0,0,75.502319,0,26.617153,76,63,3,0,0,0,3,0,0,5,147.881756969667,NA
24,10593,0,0,0,0,69.397217,0,23.009954,73,41,0,2,1,0,4,1,1,4,147.881756969667,NA
24,10593,0,0,0,0,69.397217,1,24.775278,74,41,0,2,1,0,4,1,1,4,147.881756969667,NA
24,10594,0,0,0,0,59.814529,1,17.402719,53,31,3,6,0,0,6,0,0,5,147.881756969667,NA
24,10594,0,0,0,0,59.814529,0,19.348404,52,30,3,6,0,0,6,0,0,5,147.881756969667,NA
24,10595,0,0,0,0,85.703247,1,15.792614,61,52,0,0,0,0,6,0,1,8,147.881756969667,NA
24,10595,0,0,0,0,85.703247,0,20.271719,60,51,0,0,0,0,6,0,1,8,147.881756969667,NA
24,10598,0,0,0,0,58.500774,0,25.231754,58,46,6,0,0,0,4,0,1,8,147.881756969667,NA
24,10598,0,0,0,0,58.500774,1,22.544641,59,47,6,0,0,0,4,0,1,8,147.881756969667,NA
24,10599,0,0,0,0,77.743431,1,17.08007,53,48,2,3,0,0,3,1,1,3,147.881756969667,NA
24,10599,0,0,0,0,77.743431,0,23.561371,52,47,2,3,0,0,3,1,1,3,147.881756969667,NA
24,10603,0,0,0,0,61.282845,1,13.354887,35,32,4,6,0,0,6,0,0,3,147.881756969667,NA
24,10603,0,0,0,0,61.282845,0,17.814503,33,32,4,6,0,0,6,0,0,3,147.881756969667,NA
24,10604,0,0,0,0,81.916534,0,32.744911,73,41,2,2,1,0,1,0,1,4,147.881756969667,NA
24,10604,0,0,0,0,81.916534,1,52.797539,74,41,2,2,1,0,1,0,1,4,147.881756969667,NA
24,10606,0,0,0,0,70.672333,1,12.843486,62,41,3,2,1,0,5,0,1,14,147.881756969667,NA
24,10606,0,0,0,0,70.672333,0,26.177263,61,41,3,2,1,0,5,0,1,14,147.881756969667,NA
24,10607,0,0,0,0,75.038643,1,16.132996,30,27,5,9,0,0,4,0,1,3,147.881756969667,NA
24,10607,0,0,0,0,75.038643,0,21.499207,29,26,5,9,0,0,4,0,1,3,147.881756969667,NA
24,10608,0,0,0,0,78.825348,1,13.488592,60,56,4,3,0,0,6,0,1,6,147.881756969667,NA
24,10608,0,0,0,0,78.825348,0,20.870846,59,55,4,3,0,0,6,0,1,6,147.881756969667,NA
24,10610,0,0,0,0,68.238022,1,24.171219,49,53,3,4,0,0,2,0,1,16,147.881756969667,NA
24,10610,0,0,0,0,68.238022,0,30.430115,48,52,3,4,0,0,2,0,1,16,147.881756969667,NA
24,10612,0,0,0,0,81.452858,1,21.149826,66,57,2,2,0,0,4,0,1,3,147.881756969667,NA
24,10612,0,0,0,0,81.452858,0,24.577639,65,56,2,2,0,0,4,0,1,3,147.881756969667,NA
85,10615,1,1,0,0,62.90572,0,29.39699,69,41,0,2,0,0,2,0,0,1,164.464294050513,NA
85,10615,1,1,0,0,62.90572,1,14.039393,70,41,0,2,0,0,2,0,0,1,164.464294050513,NA
118,10668,1,1,0,0,59.659969,1,26.964855,49,47,2,6,0,0,4,0,1,0,159.177231016684,NA
118,10668,1,1,0,0,59.659969,0,23.014925,48,46,2,6,0,0,4,0,1,0,159.177231016684,NA
118,10671,1,1,0,0,81.105103,0,18.042582,63,48,3,5,0,0,7,0,1,3,159.177231016684,NA
118,10671,1,1,0,0,81.105103,1,14.863472,64,49,3,5,0,0,7,0,1,3,159.177231016684,NA
118,10673,1,1,0,0,64.837715,1,10.71811,44,42,3,3,0,0,9,0,1,8,159.177231016684,NA
118,10673,1,1,0,0,64.837715,0,13.775019,43,41,3,3,0,0,9,0,1,8,159.177231016684,NA
118,10674,1,1,0,0,66.074188,1,22.547646,30,26,3,6,0,0,4,0,1,0,159.177231016684,NA
118,10674,1,1,0,0,66.074188,0,20.524618,29,25,3,6,0,0,4,0,1,0,159.177231016684,NA
118,10675,1,1,0,0,65.765068,0,22.193216,33,23,3,8,0,0,5,0,1,19,159.177231016684,NA
118,10675,1,1,0,0,65.765068,1,17.283409,34,24,3,8,0,0,5,0,1,19,159.177231016684,NA
118,10677,1,1,0,0,74.652245,1,13.42162,59,52,0,3,0,0,4,1,1,6,159.177231016684,NA
118,10677,1,1,0,0,74.652245,0,21.055433,58,51,0,3,0,0,4,1,1,6,159.177231016684,NA
118,10679,1,1,0,0,62.055641,1,34.859226,73,41,1,2,0,0,1,1,1,0,159.177231016684,NA
118,10679,1,1,0,0,62.055641,0,29.999847,72,41,1,2,0,0,1,1,1,0,159.177231016684,NA
118,10682,1,1,0,0,71.947449,0,20.490795,66,36,1,6,0,0,6,1,1,21,159.177231016684,NA
118,10682,1,1,0,0,71.947449,1,13.34247,67,37,1,6,0,0,6,1,1,21,159.177231016684,NA
118,10688,1,1,0,0,74.343124,0,20.668543,42,42,3,3,0,0,5,0,1,1,159.177231016684,NA
118,10688,1,1,0,0,74.343124,1,19.85022,43,43,3,3,0,0,5,0,1,1,159.177231016684,NA
118,10690,1,1,0,0,63.987637,1,30.008492,33,41,4,2,0,0,2,0,1,0,159.177231016684,NA
118,10690,1,1,0,0,63.987637,0,28.63343,32,41,4,2,0,0,2,0,1,0,159.177231016684,NA
118,10691,1,1,0,0,76.146057,1,16.351057,50,34,6,6,0,0,8,0,1,8,159.177231016684,NA
118,10691,1,1,0,0,76.146057,0,15.83032,49,33,6,6,0,0,8,0,1,8,159.177231016684,NA
118,10694,1,1,0,0,67.774345,1,14.087728,65,62,0,2,0,0,5,1,1,13,159.177231016684,NA
118,10694,1,1,0,0,67.774345,0,20.366825,64,61,0,2,0,0,5,1,1,13,159.177231016684,NA
118,10696,1,1,0,0,71.25193,0,29.922852,50,41,3,2,0,0,1,1,1,3,159.177231016684,NA
118,10696,1,1,0,0,71.25193,1,54.072529,51,41,3,2,0,0,1,1,1,3,159.177231016684,NA
118,10698,1,1,0,0,61.746521,1,29.975945,43,41,3,2,1,0,4,0,1,0,159.177231016684,NA
118,10698,1,1,0,0,61.746521,0,24.426451,42,41,3,2,1,0,4,0,1,0,159.177231016684,NA
174,10700,1,0,0,0,76.893356,0,23.974255,46,39,3,6,0,0,4,0,1,7,153.639381824211,NA
174,10700,1,0,0,0,76.893356,1,29.909826,47,40,3,6,0,0,4,0,1,7,153.639381824211,NA
174,10702,1,0,0,0,87.403397,0,25.76133,47,47,3,4,0,0,3,0,1,4,153.639381824211,NA
174,10702,1,0,0,0,87.403397,1,38.244766,48,48,3,4,0,0,3,0,1,4,153.639381824211,NA
174,10705,1,0,0,0,72.179291,1,11.726673,66,41,6,2,1,0,10,1,0,0,153.639381824211,NA
174,10705,1,0,0,0,72.179291,0,10.216932,65,41,6,2,1,0,10,1,0,0,153.639381824211,NA
174,10714,1,0,0,0,58.423492,0,20.65449,67,46,0,0,0,0,4,1,1,3,153.639381824211,NA
174,10714,1,0,0,0,58.423492,1,22.53422,68,47,0,0,0,0,4,1,1,3,153.639381824211,NA
174,10715,1,0,0,0,63.137558,1,26.407909,62,53,0,0,0,0,3,0,1,2,153.639381824211,NA
174,10715,1,0,0,0,63.137558,0,25.052179,61,52,0,0,0,0,3,0,1,2,153.639381824211,NA
174,10718,1,0,0,0,67.233383,0,31.747046,57,41,4,2,1,0,1,0,1,2,153.639381824211,NA
174,10718,1,0,0,0,67.233383,1,31.088894,58,41,4,2,1,0,1,0,1,2,153.639381824211,NA
98,10748,1,1,0,0,59.77589,1,14.838925,59,41,8,2,0,0,5,1,0,5,136.56341742645,NA
98,10748,1,1,0,0,59.77589,0,22.077982,58,41,8,2,0,0,5,1,0,5,136.56341742645,NA
98,10750,1,1,0,0,64.451317,1,15.515181,43,42,3,6,0,0,6,0,1,2,136.56341742645,NA
98,10750,1,1,0,0,64.451317,0,18.766552,42,41,3,6,0,0,6,0,1,2,136.56341742645,NA
98,10751,1,1,0,0,59.273571,1,12.0097,71,70,2,3,0,1,4,1,1,3,136.56341742645,NA
98,10751,1,1,0,0,59.273571,0,18.752398,70,69,2,3,0,1,4,1,1,3,136.56341742645,NA
98,10760,1,1,0,0,66.924263,1,24.135416,58,41,0,2,1,1,3,1,1,3,136.56341742645,NA
98,10760,1,1,0,0,66.924263,0,21.612505,57,41,0,2,1,1,3,1,1,3,136.56341742645,NA
98,10764,1,1,0,0,64.605873,1,25.96039,63,60,4,0,0,1,4,1,1,6,136.56341742645,NA
98,10764,1,1,0,0,64.605873,0,19.458902,62,59,4,0,0,1,4,1,1,6,136.56341742645,NA
98,10768,1,1,0,0,60.741886,1,8.7141314,49,41,4,2,1,0,4,1,0,5,136.56341742645,NA
98,10768,1,1,0,0,60.741886,0,22.802599,48,41,4,2,1,0,4,1,0,5,136.56341742645,NA
98,10769,1,1,0,0,58.887173,0,19.096249,46,25,6,4,0,1,3,1,0,4,136.56341742645,NA
98,10769,1,1,0,0,58.887173,1,23.75655,46,26,6,4,0,1,3,1,0,4,136.56341742645,NA
98,10773,1,1,0,0,61.128284,0,18.116703,54,42,0,0,0,0,5,1,1,3,136.56341742645,NA
98,10773,1,1,0,0,61.128284,1,20.152596,55,43,0,0,0,0,5,1,1,3,136.56341742645,NA
50,10788,1,1,0,0,68.721024,0,15.284061,42,43,2,2,0,1,7,0,0,10,122.515957667201,NA
50,10788,1,1,0,0,68.721024,1,10.371005,43,44,2,2,0,1,7,0,0,10,122.515957667201,NA
87,10795,1,1,0,0,63.987637,0,23.34367,70,70,2,0,0,1,2,1,1,6,130.858043151795,NA
87,10795,1,1,0,0,63.987637,1,28.824247,71,71,2,0,0,1,2,1,1,6,130.858043151795,NA
87,10796,1,1,0,0,61.360123,1,11.64595,50,48,6,3,0,1,6,0,1,1,130.858043151795,NA
87,10796,1,1,0,0,61.360123,0,16.545235,49,48,6,3,0,1,6,0,1,1,130.858043151795,NA
87,10800,1,1,0,0,64.992271,1,19.396751,59,64,0,2,1,1,2,0,1,1,130.858043151795,NA
87,10800,1,1,0,0,64.992271,0,25.929438,58,41,0,2,1,1,2,0,1,1,130.858043151795,NA
87,10801,1,1,0,0,72.06337,1,13.529485,43,38,16,15,0,1,7,0,1,0,130.858043151795,NA
87,10801,1,1,0,0,72.06337,0,17.843843,42,37,16,15,0,1,7,0,1,0,130.858043151795,NA
87,10807,1,1,0,0,61.746521,0,14.758918,65,52,4,2,0,1,6,1,1,2,130.858043151795,NA
87,10807,1,1,0,0,61.746521,1,20.830425,65,52,4,2,0,1,6,1,1,2,130.858043151795,NA
87,10818,1,1,0,0,61.051006,1,24.736834,56,41,2,2,0,1,4,1,1,1,130.858043151795,NA
87,10818,1,1,0,0,61.051006,0,20.995363,55,41,2,2,0,1,4,1,1,1,130.858043151795,NA
87,10821,1,1,0,0,63.833076,1,15.268746,63,46,2,0,0,1,4,1,1,0,130.858043151795,NA
87,10821,1,1,0,0,63.833076,0,18.325178,62,45,2,0,0,1,4,1,1,0,130.858043151795,NA
87,10833,1,1,0,0,65.108192,0,23.275906,71,62,2,0,0,1,3,0,1,1,130.858043151795,NA
87,10833,1,1,0,0,65.108192,1,20.347111,72,63,2,0,0,1,3,0,1,1,130.858043151795,NA
87,10838,1,1,0,0,58.732613,1,13.10731,55,53,3,3,0,1,8,1,1,2,130.858043151795,NA
87,10838,1,1,0,0,58.732613,0,10.304647,54,52,3,3,0,1,8,1,1,2,130.858043151795,NA
87,10843,1,1,0,0,62.519321,1,23.008654,38,41,3,2,0,1,2,1,1,1,130.858043151795,NA
87,10843,1,1,0,0,62.519321,0,24.011868,37,41,3,2,0,1,2,1,1,1,130.858043151795,NA
87,10847,1,1,0,0,65.301392,0,18.659245,47,40,9,8,0,1,5,0,1,3,130.858043151795,NA
87,10847,1,1,0,0,65.301392,1,15.838464,48,41,9,8,0,1,5,0,1,3,130.858043151795,NA
87,10854,1,1,0,0,64.56723,0,21.577621,37,37,16,16,0,1,5,0,1,0,130.858043151795,NA
87,10854,1,1,0,0,64.56723,1,33.10659,37,38,16,16,0,1,5,0,1,0,130.858043151795,NA
87,10856,1,1,0,0,71.599693,0,19.420231,54,51,6,3,0,1,5,0,1,4,130.858043151795,NA
87,10856,1,1,0,0,71.599693,1,11.569893,55,52,6,3,0,1,5,0,1,4,130.858043151795,NA
87,10863,1,1,0,0,74.420403,1,24.311699,70,67,1,0,0,1,3,0,1,0,130.858043151795,NA
87,10863,1,1,0,0,74.420403,0,22.947737,69,66,1,0,0,1,3,0,1,0,130.858043151795,NA
87,10864,1,1,0,0,74.18856,0,13.94502,45,43,9,6,0,1,7,0,1,0,130.858043151795,NA
87,10864,1,1,0,0,74.18856,1,17.613632,46,44,9,6,0,1,7,0,1,0,130.858043151795,NA
87,10865,1,1,0,0,62.442039,0,21.762995,64,65,2,0,0,1,4,0,1,5,130.858043151795,NA
87,10865,1,1,0,0,62.442039,1,23.25882,64,65,2,0,0,1,4,0,1,5,130.858043151795,NA
87,10870,1,1,0,0,65.455948,0,17.952574,28,27,9,9,0,1,4,0,1,0,130.858043151795,NA
87,10870,1,1,0,0,65.455948,1,28.289478,29,28,9,9,0,1,4,0,1,0,130.858043151795,NA
159,10879,1,0,0,0,62.210201,0,25.469534,70,41,0,2,1,1,1,1,1,0,119.983513551072,NA
159,10879,1,0,0,0,62.210201,1,46.129509,71,41,0,2,1,1,1,1,1,0,119.983513551072,NA
159,10883,1,0,0,0,73.338486,0,16.295624,35,32,9,4,0,1,4,1,1,0,119.983513551072,NA
159,10883,1,0,0,0,73.338486,1,12.150637,36,33,9,4,0,1,4,1,1,0,119.983513551072,NA
159,10885,1,0,0,0,63.987637,0,19.074699,26,26,6,9,0,1,2,1,0,1,119.983513551072,NA
159,10885,1,0,0,0,63.987637,1,19.583429,27,27,6,9,0,1,2,1,0,1,119.983513551072,NA
159,10899,1,0,0,0,62.828438,1,19.21917,41,35,3,4,0,1,4,1,1,1,119.983513551072,NA
159,10899,1,0,0,0,62.828438,0,17.010986,40,34,3,4,0,1,4,1,1,1,119.983513551072,NA
159,10910,1,0,0,0,60.355488,1,14.146817,51,54,3,0,0,1,5,1,1,5,119.983513551072,NA
159,10910,1,0,0,0,60.355488,0,16.80629,50,53,3,0,0,1,5,1,1,5,119.983513551072,NA
159,10911,1,0,0,0,79.289024,1,21.410223,47,46,6,3,0,1,6,0,1,6,119.983513551072,NA
159,10911,1,0,0,0,79.289024,0,17.234941,46,45,6,3,0,1,6,0,1,6,119.983513551072,NA
159,10913,1,0,0,0,67.774345,1,12.94134,34,25,12,6,0,1,4,0,1,4,119.983513551072,NA
159,10913,1,0,0,0,67.774345,0,22.856459,33,24,12,6,0,1,4,0,1,4,119.983513551072,NA
159,10919,1,0,0,0,60.355488,0,21.919483,65,59,0,0,0,1,2,1,1,2,119.983513551072,NA
159,10919,1,0,0,0,60.355488,1,26.424734,66,60,0,0,0,1,2,1,1,2,119.983513551072,NA
43,10923,0,0,0,0,78.516228,1,22.9883,27,21,9,9,0,0,3,0,0,0,113.556496542412,NA
43,10923,0,0,0,0,78.516228,0,21.846184,26,20,9,9,0,0,3,0,0,0,113.556496542412,NA
43,10924,0,0,0,0,83.153015,0,23.218321,65,59,0,0,0,0,4,0,0,3,113.556496542412,NA
43,10924,0,0,0,0,83.153015,1,29.931141,66,60,0,0,0,0,4,0,0,3,113.556496542412,NA
43,10925,0,0,0,0,62.017002,1,11.852309,76,58,3,3,0,1,10,1,1,6,113.556496542412,NA
43,10925,0,0,0,0,62.017002,0,7.6620913,75,57,3,3,0,1,10,1,1,6,113.556496542412,NA
43,10927,0,0,0,0,72.411125,1,20.011482,68,67,2,0,0,1,2,1,1,6,113.556496542412,NA
43,10927,0,0,0,0,72.411125,0,23.790697,67,66,2,0,0,1,2,1,1,6,113.556496542412,NA
43,10929,0,0,0,0,72.913445,1,10.266446,59,51,2,0,0,1,6,1,0,6,113.556496542412,NA
43,10929,0,0,0,0,72.913445,0,15.263643,58,50,2,0,0,1,6,1,0,6,113.556496542412,NA
43,10930,0,0,0,0,59.96909,1,9.3790264,37,25,3,8,0,0,4,0,1,0,113.556496542412,NA
43,10930,0,0,0,0,59.96909,0,21.416721,36,24,3,8,0,0,4,0,1,0,113.556496542412,NA
43,10934,0,0,0,0,61.591965,1,18.596165,53,49,0,0,0,1,6,1,0,1,113.556496542412,NA
43,10934,0,0,0,0,61.591965,0,13.096112,52,48,0,0,0,1,6,1,0,1,113.556496542412,NA
43,10935,0,0,0,0,70.788254,0,12.722116,63,59,3,0,0,1,7,1,1,1,113.556496542412,NA
43,10935,0,0,0,0,70.788254,1,26.564833,64,60,3,0,0,1,7,1,1,1,113.556496542412,NA
43,10937,0,0,0,0,70.170013,1,11.598456,37,28,6,6,0,1,2,1,0,0,113.556496542412,NA
43,10937,0,0,0,0,70.170013,0,20.169624,36,27,6,6,0,1,2,1,0,0,113.556496542412,NA
43,10938,0,0,0,0,77.588875,1,37.802036,59,56,2,0,0,1,2,0,1,7,113.556496542412,NA
43,10938,0,0,0,0,77.588875,0,26.579277,58,55,2,0,0,1,2,0,1,7,113.556496542412,NA
43,10939,0,0,0,0,67.69706,0,19.071453,62,58,1,2,0,1,4,1,1,2,113.556496542412,NA
43,10939,0,0,0,0,67.69706,1,27.892279,63,59,1,2,0,1,4,1,1,2,113.556496542412,NA
43,10942,0,0,0,0,58.326893,1,13.460966,52,47,0,0,0,1,9,1,0,6,113.556496542412,NA
43,10942,0,0,0,0,58.326893,0,7.7893825,51,47,0,0,0,1,9,1,0,6,113.556496542412,NA
43,10945,0,0,0,0,78.593506,1,31.098694,65,66,1,0,0,1,6,1,1,9,113.556496542412,NA
43,10945,0,0,0,0,78.593506,0,16.108011,64,65,1,0,0,1,6,1,1,9,113.556496542412,NA
43,10946,0,0,0,0,58.732613,1,14.019704,27,19,9,5,0,1,3,1,1,0,113.556496542412,NA
43,10946,0,0,0,0,58.732613,0,16.710064,26,18,9,5,0,1,3,1,1,0,113.556496542412,NA
43,10953,0,0,0,0,68.392578,0,18.074585,54,51,2,0,0,1,6,0,0,8,113.556496542412,NA
43,10953,0,0,0,0,68.392578,1,11.797884,55,52,2,0,0,1,6,0,0,8,113.556496542412,NA
43,10958,0,0,0,0,69.242661,1,26.42189,53,53,2,3,0,1,3,1,0,6,113.556496542412,NA
43,10958,0,0,0,0,69.242661,0,21.201942,52,52,2,3,0,1,3,1,0,6,113.556496542412,NA
43,10960,0,0,0,0,58.655331,0,22.840605,36,41,1,2,1,1,2,1,0,0,113.556496542412,NA
43,10960,0,0,0,0,58.655331,1,19.267082,37,41,1,2,1,1,2,1,0,0,113.556496542412,NA
43,10962,0,0,0,0,64.142197,0,16.371052,30,27,9,6,0,1,5,0,1,0,113.556496542412,NA
43,10962,0,0,0,0,64.142197,1,26.356554,31,28,9,6,0,1,5,0,1,0,113.556496542412,NA
43,10966,0,0,0,0,71.56105,1,16.529497,73,71,2,0,0,1,2,1,1,1,113.556496542412,NA
43,10966,0,0,0,0,71.56105,0,22.754488,72,70,2,0,0,1,2,1,1,1,113.556496542412,NA
43,10968,0,0,0,0,61.746521,0,18.064079,34,29,9,6,0,1,3,1,0,0,113.556496542412,NA
43,10968,0,0,0,0,61.746521,1,17.314844,35,30,9,6,0,1,3,1,0,0,113.556496542412,NA
43,10972,0,0,0,0,69.551781,1,15.158593,60,56,0,2,0,1,3,1,1,2,113.556496542412,NA
43,10972,0,0,0,0,69.551781,0,20.084766,59,55,0,2,0,1,3,1,1,2,113.556496542412,NA
43,10974,0,0,0,0,69.590416,1,15.226268,66,60,1,0,0,1,5,1,1,2,113.556496542412,NA
43,10974,0,0,0,0,69.590416,0,17.055202,65,59,1,0,0,1,5,1,1,2,113.556496542412,NA
43,10977,0,0,0,0,61.437405,1,9.6233101,88,73,0,0,0,1,6,0,0,2,113.556496542412,NA
43,10977,0,0,0,0,61.437405,0,15.749129,87,72,0,0,0,1,6,0,0,2,113.556496542412,NA
43,10983,0,0,0,0,60.935085,0,20.049917,28,24,9,6,0,1,3,0,1,0,113.556496542412,NA
43,10983,0,0,0,0,60.935085,1,11.838827,29,25,9,6,0,1,3,0,1,0,113.556496542412,NA
18,11008,0,0,0,0,62.673878,1,11.291328,29,25,6,6,0,0,4,0,0,8,148.069134782375,NA
18,11008,0,0,0,0,62.673878,0,21.802916,28,24,6,6,0,0,4,0,0,8,148.069134782375,NA
18,11013,0,0,0,0,64.258118,0,23.678976,68,58,1,0,0,0,5,0,0,11,148.069134782375,NA
18,11013,0,0,0,0,64.258118,1,17.764862,69,59,1,0,0,0,5,0,0,11,148.069134782375,NA
18,11015,0,0,0,0,73.724884,0,27.410961,67,54,3,2,0,0,3,0,1,7,148.069134782375,NA
18,11015,0,0,0,0,73.724884,1,32.974922,68,55,3,2,0,0,3,0,1,7,148.069134782375,NA
21,11017,1,1,0,0,62.132919,1,10.890456,36,23,3,6,0,0,3,0,1,3,170.457647201448,NA
21,11017,1,1,0,0,62.132919,0,23.502171,36,22,3,6,0,0,3,0,1,3,170.457647201448,NA
21,11020,1,1,0,0,64.63163,0,10.431919,48,44,2,2,0,0,11,0,1,10,170.457647201448,NA
21,11020,1,1,0,0,64.63163,1,11.844155,49,45,2,2,0,0,11,0,1,10,170.457647201448,NA
21,11021,1,1,0,0,63.658424,0,23.155807,31,25,2.8398747,6,0,0,5,0,1,3,170.457647201448,NA
21,11021,1,1,0,0,63.658424,1,18.924873,32,26,2.8398747,6,0,0,5,0,1,3,170.457647201448,NA
21,11024,1,1,0,0,65.018028,0,23.232141,70,53,0,3,0,0,4,0,0,4,170.457647201448,NA
21,11024,1,1,0,0,65.018028,1,31.412886,71,54,0,3,0,0,4,0,0,4,170.457647201448,NA
21,11043,1,1,0,0,62.132919,1,18.212454,67,67,3,6,0,0,3,0,1,5,170.457647201448,NA
21,11043,1,1,0,0,62.132919,0,26.472317,66,66,3,6,0,0,3,0,1,5,170.457647201448,NA
21,11057,1,1,0,0,63.06028,0,20.546125,50,47,1,3,0,0,6,0,0,10,170.457647201448,NA
21,11057,1,1,0,0,63.06028,1,48.687023,52,48,1,3,0,0,6,0,0,10,170.457647201448,NA
50,11099,1,1,0,0,58.500774,1,20.749216,62,67,0,0,0,0,3,1,1,7,155.003700287399,NA
50,11099,1,1,0,0,58.500774,0,23.165737,61,65,0,0,0,0,3,1,1,7,155.003700287399,NA
50,11113,1,1,0,0,65.146835,1,16.472136,72,72,2,1,0,0,4,0,1,5,155.003700287399,NA
50,11113,1,1,0,0,65.146835,0,24.259754,71,71,2,1,0,0,4,0,1,5,155.003700287399,NA
50,11121,1,1,0,0,59.40237,0,15.900397,54,54,3,2,0,0,8,0,1,4,155.003700287399,NA
50,11121,1,1,0,0,59.40237,1,12.387037,55,55,3,2,0,0,8,0,1,4,155.003700287399,NA
50,11122,1,1,0,0,64.064919,0,24.195482,79,72,2,1,0,0,4,0,1,5,155.003700287399,NA
50,11122,1,1,0,0,64.064919,1,14.582894,80,73,2,1,0,0,4,0,1,5,155.003700287399,NA
50,11124,1,1,0,0,59.119011,1,33.698055,58,54,0,1,0,0,2,0,0,1,155.003700287399,NA
50,11124,1,1,0,0,59.119011,0,26.487513,57,53,0,1,0,0,2,0,0,1,155.003700287399,NA
50,11126,1,1,0,0,65.146835,1,38.038399,71,70,6,6,0,0,2,1,1,3,155.003700287399,NA
50,11126,1,1,0,0,65.146835,0,25.44656,70,70,6,6,0,0,2,1,1,3,155.003700287399,NA
19,11134,1,1,0,0,61.205563,0,16.428747,51,41,3,2,1,0,8,0,0,0,33.5912053393079,NA
19,11134,1,1,0,0,61.205563,1,13.156723,52,41,3,2,1,0,8,0,0,0,33.5912053393079,NA
19,11144,1,1,0,0,64.853172,1,12.194199,62,61,1,0,0,0,8,0,1,2,33.5912053393079,NA
19,11144,1,1,0,0,64.853172,0,15.698519,61,60,1,0,0,0,8,0,1,2,33.5912053393079,NA
98,11148,1,1,0,0,65.417313,1,11.083583,56,55,0,0,0,0,10,1,0,1,31.7157950083265,NA
98,11148,1,1,0,0,65.417313,0,7.3731141,55,54,0,0,0,0,10,1,0,1,31.7157950083265,NA
98,11155,1,1,0,0,74.574959,1,9.051198,48,51,0,0,1,0,4,0,1,0,31.7157950083265,NA
98,11155,1,1,0,0,74.574959,0,21.173042,48,50,0,0,1,0,4,0,1,0,31.7157950083265,NA
98,11157,1,1,0,0,78.091187,0,21.875912,59,58,2,0,0,0,5,0,0,4,31.7157950083265,NA
