cust_id,deny,pirat,hirat,lvrat,chist,mhist,phist,unemp,selfemp,insurance,condomin,race,single,hschool
922,1,0.489900017,0.265100002,0.632701422,1,1,no,3.099999905,yes,no,no,White,no,yes
923,1,0.266000004,0.131000004,0.547945205,1,1,no,4.300000191,no,no,no,White,no,yes
924,1,0.221000004,0.217999992,0.758196721,1,2,no,3.900000095,no,no,yes,White,no,yes
925,1,0.403699989,0.315499992,0.8,1,2,no,3.900000095,no,no,no,White,no,yes
926,1,0.21,0.21,0.476190476,1,1,no,3.200000048,no,no,no,White,no,yes
927,1,0.303999996,0.275,0.8,2,2,no,3.599999905,no,no,no,White,yes,yes
928,1,0.389000015,0.303999996,0.783783784,2,2,no,3.200000048,no,no,no,African-American,yes,yes
929,1,0.375,0.276000004,0.779874214,1,2,no,3.099999905,no,no,no,White,no,yes
930,1,0.322999992,0.282999992,0.708860759,1,2,no,1.799999952,no,no,yes,White,yes,yes
931,1,0.318999996,0.277999992,0.466666667,2,2,no,10.60000038,no,no,no,White,no,yes
932,1,0.302000008,0.285,0.774468085,6,1,no,3.200000048,no,no,no,White,no,yes
933,1,0.361399994,0.337000008,0.82,1,2,no,2,no,no,no,White,yes,yes
934,1,0.3,0.288999996,0.883870968,1,2,no,2,no,no,no,White,no,yes
935,1,0.208999996,0.133000002,0.727272727,1,1,no,3.200000048,no,no,no,White,no,yes
936,1,0.400999985,0.276000004,0.880952381,6,1,yes,3.200000048,no,no,yes,African-American,yes,yes
937,1,0.33,0.061999998,0.798611111,6,2,yes,3.200000048,no,no,no,White,no,yes
938,1,0.303999996,0.287999992,0.666666667,1,1,no,3.200000048,no,no,no,White,no,yes
939,1,0.146000004,0.131000004,0.768211921,1,2,no,4.300000191,no,no,no,White,no,yes
940,1,0.37,0.26,0.890410959,1,2,no,1.799999952,no,no,no,White,yes,yes
941,1,0.24,0.24,0.630434783,1,1,no,3.200000048,no,no,no,White,no,yes
942,1,0.21,0.15,0.210526316,1,1,no,10.60000038,no,no,no,White,no,yes
943,1,0.26,0.22,0.797202797,2,2,no,3.900000095,no,no,no,White,no,yes
944,1,0.38,0.31,0.755555556,2,1,no,3.200000048,no,no,no,African-American,yes,yes
945,1,0.26,0.26,0.784810127,2,2,no,3.200000048,no,no,yes,White,no,yes
946,1,0.18,0.14,0.554347826,3,1,yes,4.300000191,yes,no,no,White,no,yes
947,1,0.24,0.22,0.568181818,1,2,no,3.099999905,no,no,no,White,no,yes
948,1,0.28,0.27,0.909090909,4,2,no,3.900000095,no,no,yes,White,yes,yes
949,1,0.25,0.09,0.829545455,1,2,yes,1.799999952,no,no,yes,White,no,yes
950,1,0.45,0.45,0.503703704,1,2,no,3.599999905,no,no,yes,White,yes,yes
951,1,0.3,0.29,0.72,1,2,no,3.200000048,no,no,yes,White,yes,yes
952,1,0.34,0.27,0.842465753,5,2,no,5.300000191,no,no,no,White,no,yes
953,1,0.3,0.28,0.75,6,2,no,8.899999619,no,no,no,White,yes,yes
954,1,0.28,0.25,0.736,1,1,no,3.200000048,no,no,no,White,yes,yes
955,1,0.38,0.27,0.633484163,1,1,no,3.900000095,no,no,no,White,no,yes
956,0,0.34,0.31,0.8,6,2,no,3.200000048,no,no,no,White,no,yes
957,1,0.35,0.28,0.90797546,3,2,no,3.200000048,no,no,no,White,no,yes
958,1,0.33,0.3,0.8,1,2,no,3.200000048,no,no,no,White,yes,yes
959,1,0.32,0.31,0.861788618,1,2,no,1.799999952,no,no,no,White,yes,yes
960,1,0.22,0.2,0.777027027,1,2,no,3.099999905,no,no,no,White,yes,yes
961,1,0.3,0.23,0.8,5,2,no,3.900000095,no,no,no,White,yes,yes
962,1,0.26,0.25,0.537037037,1,1,no,3.099999905,no,no,no,White,no,yes
963,1,0.34,0.29,0.731707317,3,1,no,3.200000048,no,no,yes,White,yes,yes
964,1,0.28,0.25,0.786516854,1,2,no,3.200000048,no,no,no,White,yes,yes
965,1,0.33,0.31,0.9,2,2,no,3.200000048,yes,no,no,White,yes,yes
966,1,0.4,0.35,0.9125,1,2,no,2,no,no,no,White,no,yes
967,1,0.26,0.26,0.851851852,1,2,no,5.300000191,no,no,no,White,no,yes
968,1,0.2,0.2,0.463709677,1,1,no,3.200000048,no,no,no,White,no,yes
969,1,0.34,0.28,0.868421053,1,2,no,3.200000048,no,no,no,African-American,yes,yes
970,1,0.33,0.25,0.377358491,5,2,no,3.900000095,no,no,no,White,no,yes
971,1,0.35,0.25,0.947761194,1,2,no,5.300000191,no,no,no,White,no,yes
972,1,0.36,0.25,0.947368421,2,2,no,3.099999905,no,no,no,White,yes,yes
973,1,0.32,0.28,0.573684211,1,2,no,3.900000095,no,no,no,White,yes,yes
974,1,0.32,0.25,0.49,2,2,no,2,no,no,no,White,no,yes
975,1,0.22,0.21,0.891304348,1,2,no,4.300000191,yes,no,no,White,no,yes
976,1,0.28,0.27,0.480851064,2,1,no,10.60000038,no,no,no,White,no,yes
977,1,0.28,0.26,0.949275362,1,2,no,3.900000095,no,no,no,White,no,yes
978,1,0.31,0.3,0.743589744,1,2,no,3.599999905,no,no,no,White,yes,yes
979,1,0.37,0.23,0.785714286,3,1,no,3.099999905,no,no,no,White,no,yes
980,1,0.32,0.29,0.909836066,5,2,no,3.200000048,no,no,no,African-American,no,yes
981,1,0.39,0.23,0.505434783,1,2,no,3.200000048,no,no,no,White,no,yes
982,1,0.39,0.25,0.898809524,2,1,no,2,no,no,no,White,no,yes
983,1,0.18,0.12,0.557939914,1,2,no,3.099999905,no,no,no,White,yes,yes
984,0,0.38,0.18,0.873134328,1,1,no,4.300000191,no,yes,no,White,yes,yes
985,1,0.38,0.33,0.796992481,2,2,no,3.200000048,no,no,no,White,yes,yes
986,1,0.26,0.26,0.739583333,2,2,no,4.300000191,no,no,no,White,yes,yes
987,1,0.36,0.31,0.922764228,3,1,yes,4.300000191,yes,no,no,White,yes,yes
988,1,0.27,0.24,0.22,1,2,no,10.60000038,no,no,no,White,yes,yes
989,1,0.24,0.24,0.692592593,1,2,no,3.200000048,yes,no,no,White,no,yes
990,1,0.25,0.17,0.644827586,1,1,no,3.200000048,no,no,no,White,no,yes
991,1,0.28,0.24,0.796296296,1,2,no,3.200000048,no,no,no,White,yes,yes
992,1,0.39,0.28,0.476190476,1,2,no,3.200000048,no,no,no,White,no,yes
993,1,0.38,0.3,0.693333333,2,2,no,2,no,no,no,White,no,yes
994,1,0.15,0.13,0.214285714,1,2,no,3.200000048,no,no,no,White,no,yes
995,1,0.23,0.14,0.846153846,1,2,no,3.200000048,no,no,no,White,no,yes
996,1,0.2,0.19,0.839285714,6,2,no,3.200000048,yes,no,yes,White,no,yes
997,1,0.32,0.26,0.902027027,5,3,no,3.200000048,yes,no,yes,White,no,yes
998,1,0.35,0.2,0.8,3,2,no,2,no,no,no,White,no,yes
999,1,0.46,0.46,0.771428571,1,2,no,10.60000038,no,no,no,White,yes,yes
1000,1,0.21,0.16,0.892473118,2,2,no,3.200000048,no,no,no,White,no,yes
1001,1,0.31,0.25,0.902702703,1,2,no,3.200000048,no,no,no,White,no,yes
1002,1,0.29,0.26,0.8,1,2,no,10.60000038,yes,no,no,White,yes,yes
1003,1,0.31,0.26,0.904761905,1,2,no,2,no,no,no,African-American,yes,yes
1004,1,0.33,0.2,0.8,1,2,no,8.899999619,yes,no,no,White,no,yes
1005,1,0.33,0.2,0.8,1,2,no,3.200000048,no,no,no,White,no,yes
1006,1,0.43,0.27,0.5,1,1,no,3.200000048,no,no,no,White,no,yes
1007,1,0.37,0.32,0.775,2,2,no,3.200000048,no,no,no,White,no,yes
1008,1,0.34,0.31,0.774647887,2,1,no,2,no,no,no,White,yes,yes
1009,0,0.43,0.42,0.888157895,1,2,no,3.900000095,no,yes,no,White,yes,yes
1010,0,0.36,0.35,0.835526316,1,2,no,3.900000095,no,no,no,White,yes,yes
1011,0,0.78,0.72,0.9,1,2,no,3.599999905,no,no,yes,White,no,yes
1012,1,0.38,0.17,0.6875,1,1,no,2,no,no,no,White,yes,yes
1013,1,0.37,0.31,0.649305556,1,1,no,3.099999905,no,no,no,White,no,yes
1014,1,0.37,0.31,0.149305556,1,1,no,3.099999905,no,no,no,White,no,yes
1015,1,0.42,0.23,0.654545455,2,1,no,2,no,no,no,White,no,yes
1016,1,0.33,0.25,0.795031056,2,1,no,3.200000048,no,no,no,White,no,yes
1017,1,0.41,0.29,0.852564103,3,2,no,3.200000048,no,no,no,African-American,yes,yes
1018,1,0.38,0.32,0.797202797,1,2,no,5.300000191,no,no,yes,African-American,no,no
1019,1,0.33,0.33,0.774193548,1,2,no,2,no,no,yes,White,yes,yes
1020,1,0.39,0.38,0.8,4,2,no,10.60000038,yes,no,yes,White,yes,yes
1021,0,0.27,0.23,0.8,4,2,no,3.200000048,no,no,yes,African-American,yes,yes
1022,0,0.63,0.24,0.788888889,5,2,yes,3.200000048,no,no,no,African-American,yes,yes
1023,0,0.43,0.38,0.803782496,5,2,no,8.899999619,no,no,yes,White,no,no
1024,1,0.33,0.23,0.8,3,2,yes,3.200000048,no,no,yes,African-American,yes,yes
1025,0,0.38,0.33,0.798449612,2,2,no,2,no,no,yes,African-American,yes,yes
1026,0,0.37,0.18,0.805755396,5,2,no,3.900000095,no,no,yes,African-American,no,yes
1027,0,0.21,0.13,0.804123711,6,2,yes,3.200000048,yes,no,no,African-American,yes,yes
1028,1,0.21,0.21,0.8,3,2,no,3.200000048,no,no,yes,African-American,yes,yes
1029,1,0.23,0.18,1,2,2,yes,3.900000095,no,no,yes,African-American,no,yes
1030,0,0.57,0.36,1.028571429,1,2,no,4.300000191,yes,no,yes,White,yes,yes
1031,1,0.27,0.23,0.8,1,2,no,3.599999905,no,no,yes,White,yes,yes
1032,1,0.33,0.23,1,1,2,no,3.900000095,no,no,yes,White,no,yes
1033,1,0.47,0.3,0.70155902,1,1,no,5.300000191,yes,no,no,White,no,yes
1034,1,0.32,0.29,0.735981308,1,1,no,3.200000048,no,no,no,White,yes,yes
1035,1,0.29,0.23,0.910067114,6,1,no,3.200000048,no,no,no,White,no,yes
1036,1,0.47,0.15,0.393982808,2,1,no,3.200000048,yes,no,no,White,no,yes
1037,1,0.53,0.3,0.665322581,2,1,no,4.300000191,no,no,no,White,no,yes
1038,1,0.31,0.31,0.803738318,1,2,no,10.60000038,no,no,no,White,no,yes
1039,1,0.39,0.28,0.748427673,2,2,no,3.200000048,no,no,no,White,no,yes
1040,1,0.36,0.26,0.84,4,1,no,3.900000095,no,no,no,White,no,yes
1041,1,0.42,0.21,0.795744681,1,2,no,3.200000048,no,no,no,White,yes,yes
1042,1,0.36,0.27,0.899371069,3,2,no,2,no,no,no,White,no,yes
1043,1,0.35,0.29,0.72972973,1,2,no,1.799999952,no,no,no,White,yes,yes
1044,1,0.26,0.22,0.842342342,5,2,no,3.200000048,no,no,no,White,yes,yes
1045,1,0.22,0.21,0.463157895,2,2,no,3.200000048,no,no,yes,White,no,yes
1046,1,0.14,0.14,0.261538462,1,2,no,3.200000048,no,no,no,White,no,yes
1047,1,0.32,0.23,0.797029703,5,2,no,3.099999905,no,no,no,White,no,yes
1048,1,0.28,0.27,0.742990654,4,2,no,1.799999952,no,no,no,White,yes,yes
1049,1,0.37,0.3,0.771428571,2,2,no,10.60000038,no,no,no,African-American,yes,yes
1050,1,0.28,0.26,0.748,2,2,no,3.200000048,yes,no,no,White,no,yes
1051,1,0.29,0.25,0.479674797,2,2,no,4.300000191,no,no,no,White,yes,yes
1052,1,0.27,0.25,0.803571429,5,2,no,3.200000048,no,no,no,African-American,no,yes
1053,1,0.25,0.24,0.803030303,2,2,no,3.099999905,no,no,no,White,yes,yes
1054,1,0.26,0.18,0.8,2,2,no,3.099999905,no,no,no,White,no,yes
1055,1,0.3,0.29,0.37037037,1,1,no,3.200000048,no,no,no,White,no,yes
1056,0,0.5,0.29,0.79876161,2,1,no,3.599999905,no,no,no,White,no,yes
1057,1,0.38,0.19,0.788461538,6,2,no,8.899999619,no,no,no,White,no,yes
1058,1,0.4,0.25,0.838187702,2,2,no,3.200000048,no,no,no,White,no,yes
1059,1,0.34,0.28,0.792134831,6,2,no,3.200000048,no,no,no,White,no,yes
1060,1,0.32,0.31,0.79245283,1,2,no,3.200000048,no,no,no,White,no,yes
1061,1,0.26,0.21,0.705882353,2,2,no,3.200000048,no,no,no,White,no,yes
1062,1,0.2,0.2,0.508474576,1,2,no,10.60000038,yes,no,no,White,no,yes
1063,1,0.29,0.23,0.844036697,1,1,no,3.200000048,no,no,no,White,no,yes
1064,1,0.32,0.27,0.899280576,3,2,no,10.60000038,no,no,no,White,yes,yes
1065,0,0.39,0.34,0.799485861,1,1,no,3.200000048,no,no,no,African-American,yes,yes
1066,1,0.19,0.18,0.74375,1,2,no,3.099999905,no,no,no,White,yes,yes
1067,1,0.37,0.32,0.898550725,1,2,no,3.200000048,no,no,no,White,no,yes
1068,1,0.41,0.3,0.555555556,1,1,no,3.900000095,no,no,no,White,no,yes
1069,0,0.38,0.23,0.794642857,2,2,no,3.099999905,no,no,no,White,yes,yes
1070,1,0.33,0.28,0.88,1,2,no,10.60000038,no,no,yes,White,no,yes
1071,1,0.349000015,0.202000008,0.909248328,5,1,no,3.200000048,no,no,yes,White,yes,yes
1072,1,0.384000015,0.302999992,0.431372549,2,1,no,3.200000048,no,no,no,White,no,yes
1073,1,0.31,0.2,0.495049505,1,1,no,2,no,no,no,White,no,yes
1074,1,0.27,0.27,0.18404908,1,2,no,3.200000048,yes,no,no,White,yes,yes
1075,1,0.395999985,0.148000002,0.281690141,1,2,no,3.900000095,no,no,no,White,no,yes
1076,1,0.26,0.2,0.468085106,1,1,no,1.799999952,no,no,no,White,no,yes
1077,1,0.369000015,0.335999985,0.918518519,2,2,no,2,no,no,no,White,no,yes
1078,0,0.31,0.196000004,1,6,4,no,10.60000038,no,no,no,White,no,yes
1079,1,0.352999992,0.31,0.428571429,3,2,no,2,no,no,no,White,no,yes
1080,1,0.276000004,0.208999996,0.464480874,1,1,no,3.200000048,no,no,no,White,no,yes
1081,1,0.31,0.31,0.297619048,1,1,no,3.200000048,no,no,no,White,no,yes
1082,1,0.38,0.33,0.880952381,1,3,no,3.200000048,no,no,yes,White,yes,yes
1083,1,0.37,0.16,0.769230769,1,3,no,4.300000191,yes,no,yes,White,no,yes
1084,1,0.36,0.22,0.904761905,2,2,no,3.900000095,no,no,no,White,no,yes
1085,1,0.35,0.23,0.913793103,1,2,no,2,no,no,yes,White,no,yes
1086,1,0.36,0.34,0.897959184,1,2,no,3.200000048,no,no,no,White,yes,yes
1087,1,0.395999985,0.16,0.789473684,1,1,no,3.099999905,no,no,no,White,no,yes
1088,1,0.36,0.28,0.888888889,2,2,no,3.200000048,no,no,no,White,yes,yes
1089,1,0.36,0.31,0.831081081,1,2,no,3.099999905,no,no,no,White,no,yes
1090,1,0.27,0.27,0.5,1,1,no,4.300000191,no,no,no,White,yes,yes
1091,1,0.31,0.28,0.802631579,1,1,no,3.200000048,no,no,no,White,no,yes
1092,1,0.34,0.28,0.8,1,2,no,1.799999952,no,no,no,White,no,yes
1093,1,0.29,0.24,0.9,6,2,no,3.200000048,no,no,yes,White,no,yes
1094,1,0.42,0.42,0.775862069,1,1,no,3.200000048,no,no,no,White,no,yes
1095,0,3,3,0.571428571,1,3,no,10.60000038,yes,no,no,White,no,no
1096,1,0.33,0.29,0.807142857,1,2,no,10.60000038,yes,no,no,White,yes,yes
1097,1,0.32,0.21,0.9,1,2,no,3.900000095,no,no,no,White,yes,yes
1098,0,0.3,0.2,0.8,6,2,yes,4.300000191,no,no,no,White,no,yes
1099,1,0.29,0.24,0.944444444,1,2,no,4.300000191,no,no,no,White,no,yes
1100,1,0.28,0.17,0.62962963,2,2,no,4.300000191,no,no,no,White,no,yes
1101,1,0.37,0.3,0.928571429,2,2,no,3.200000048,no,no,no,African-American,no,yes
1102,1,0.37,0.35,0.843023256,1,2,no,1.799999952,no,no,yes,White,no,yes
1103,1,0.19,0.16,0.428571429,2,2,no,10.60000038,no,no,yes,White,yes,yes
1104,1,0.36,0.29,0.549450549,1,2,no,3.599999905,no,no,no,White,no,yes
1105,1,0.83,0.72,0.716292135,3,2,no,3.599999905,no,no,no,White,yes,yes
1106,1,0.29,0.16,0.40625,1,2,no,3.599999905,no,no,no,White,yes,yes
1107,1,0.37,0.31,0.9,3,2,no,3.599999905,no,no,yes,African-American,yes,yes
1108,1,0.21,0.21,0.555555556,2,2,yes,3.599999905,no,no,no,White,no,yes
1109,1,0.21,0.19,0.551470588,1,2,no,3.599999905,no,no,no,White,yes,no
1110,1,0.29,0.28,0.333333333,2,2,no,3.599999905,no,no,no,White,yes,yes
1111,1,0.21,0.14,0.952941176,5,2,no,3.599999905,no,no,no,White,yes,yes
1112,1,0.42,0.32,0.8,2,2,no,3.599999905,no,no,yes,White,yes,yes
1113,1,0.22,0.21,0.6875,1,2,no,3.599999905,no,no,no,White,no,yes
1114,1,0.27,0.23,0.698224852,2,2,no,3.599999905,no,no,no,White,no,yes
1115,1,0.43,0.34,0.952380952,1,2,no,3.599999905,no,no,yes,African-American,yes,yes
1116,0,0.37,0.2,0.896774194,6,2,yes,3.599999905,no,yes,yes,White,no,yes
1117,1,0.29,0.29,0.95,4,2,no,3.599999905,no,no,yes,White,yes,yes
1118,1,0.17,0.13,0.031510658,1,2,no,3.599999905,no,no,no,White,no,yes
1119,1,0.34,0.24,0.901315789,5,2,no,3.599999905,no,no,no,White,yes,yes
1120,1,0.16,0.16,0.36,1,2,no,3.599999905,no,no,no,White,no,yes
1121,1,0.13,0.12,0.526315789,2,2,no,3.599999905,no,no,no,White,no,yes
1122,1,0.31,0.24,0.609418283,2,1,no,3.599999905,no,no,no,White,no,yes
1123,1,0.23,0.23,0.72147651,5,2,no,3.599999905,yes,no,no,White,no,yes
1124,1,0.2,0.18,0.8,2,1,no,3.599999905,no,no,yes,White,yes,yes
1125,1,0.21,0.19,0.298507463,2,2,no,3.599999905,no,no,no,White,no,yes
1126,1,0.24,0.22,0.773480663,2,1,no,3.599999905,no,no,no,White,no,yes
1127,1,0.22,0.22,0.5,1,2,no,3.599999905,no,no,no,White,no,yes
1128,1,0.25,0.17,0.588235294,3,2,no,3.599999905,no,no,no,White,yes,yes
1129,1,0.34,0.29,0.832,3,2,no,3.599999905,no,no,yes,White,yes,yes
1130,1,0.4,0.31,0.436681223,2,1,no,3.599999905,no,no,no,White,no,yes
1131,1,0.29,0.25,0.666666667,2,1,no,3.599999905,no,no,no,White,no,yes
1132,1,0.29,0.22,0.699300699,2,2,no,3.599999905,no,no,no,White,no,yes
1133,1,0.14,0.14,0.279069767,1,2,no,3.599999905,no,no,yes,African-American,no,yes
1134,1,0.41,0.31,1,1,2,no,3.599999905,no,no,no,White,no,yes
1135,1,0.37,0.28,0.869565217,1,2,no,3.599999905,no,no,yes,African-American,yes,yes
1136,1,0.43,0.43,0.952380952,5,2,no,3.599999905,no,no,yes,African-American,yes,yes
1137,1,0.26,0.26,0.902857143,1,2,no,3.599999905,no,no,yes,White,no,yes
1138,1,0.23,0.23,0.952941176,5,2,no,3.599999905,no,no,yes,White,yes,yes
1139,1,0.217000008,0.212999992,0.638888889,1,1,no,3.200000048,no,no,no,White,no,yes
1140,1,0.37,0.322000008,0.731707317,1,2,no,3.099999905,no,no,yes,White,yes,yes
1141,1,0.332000008,0.293999996,0.9,6,2,no,1.799999952,no,no,no,White,no,yes
1142,1,0.3,0.232000008,0.786885246,2,1,no,3.200000048,yes,no,no,White,yes,yes
1143,1,0.370999985,0.261000004,0.688405797,6,2,no,3.200000048,no,no,no,White,no,yes
1144,1,0.35,0.237000008,0.839378238,1,2,no,4.300000191,no,no,no,White,no,yes
1145,1,0.17,0.136999998,0.22875817,1,2,no,4.300000191,no,no,no,White,yes,yes
1146,1,0.261800003,0.123299999,0.7375,6,2,no,3.099999905,no,no,yes,White,no,yes
1147,1,0.218999996,0.21,0.743243243,5,2,no,8.899999619,no,no,no,White,no,yes
1148,1,0.347999992,0.327000008,0.8,4,2,no,3.099999905,no,no,yes,White,no,yes
1149,1,0.36,0.36,0.678294574,6,2,no,3.200000048,no,no,no,White,no,yes
1150,1,0.43,0.11,0.537414966,1,1,no,3.200000048,no,no,no,White,no,yes
1151,1,0.27,0.22,0.197594502,3,1,no,3.599999905,no,no,no,White,no,yes
1152,1,0.36,0.28,0.951724138,5,1,no,3.200000048,no,no,no,White,no,yes
1153,1,0.27,0.23,0.676258993,5,2,yes,1.799999952,no,no,no,White,no,yes
1154,1,0.31,0.29,0.943396226,2,1,no,3.599999905,no,no,no,African-American,yes,yes
1155,1,0.35,0.3,0.879699248,1,2,no,3.200000048,no,no,no,White,no,yes
1156,1,0.36,0.28,0.893617021,6,2,no,3.099999905,no,no,no,White,yes,yes
1157,1,0.26,0.25,0.428571429,6,2,yes,10.60000038,yes,no,no,White,no,yes
1158,1,0.36,0.31,1.033613445,1,2,no,3.200000048,no,no,no,White,no,yes
1159,1,0.32,0.3,0.86440678,1,2,no,3.200000048,no,no,no,White,no,yes
1160,1,0.28,0.23,0.917197452,1,2,no,3.200000048,no,no,yes,White,no,yes
1161,1,0.34,0.23,0.801652893,1,1,no,2,no,no,no,White,yes,yes
1162,1,0.25,0.24,0.613636364,1,2,no,3.200000048,no,no,yes,White,yes,yes
1163,0,0.35,0.26,1.127118644,1,2,no,3.200000048,no,no,no,White,no,yes
1164,1,0.12,0.07,0.696202532,1,1,no,3.200000048,yes,no,yes,White,yes,yes
1165,1,0.33,0.32,0.584415584,1,1,no,3.900000095,no,no,yes,White,no,yes
1166,1,0.26,0.17,0.787096774,1,2,no,3.099999905,no,no,no,White,no,yes
1167,1,0.2,0.2,0.715189873,1,2,no,1.799999952,no,no,yes,White,yes,yes
1168,1,0.31,0.21,0.953271028,1,2,no,1.799999952,no,no,yes,White,yes,yes
1169,0,0.2,0.2,0.92,6,2,no,10.60000038,no,no,no,White,yes,yes
1170,1,0.37,0.29,1.14084507,1,2,no,3.599999905,no,no,no,White,no,yes
1171,1,0.31,0.19,0.281842818,1,1,no,3.599999905,no,no,yes,White,yes,yes
1172,1,0.38,0.28,0.625,1,2,no,3.599999905,no,no,yes,White,yes,yes
1173,1,0.29,0.09,0.493333333,1,1,no,3.599999905,yes,no,yes,White,no,yes
1174,1,0.35,0.26,0.918032787,1,1,no,3.599999905,no,no,no,White,no,yes
1175,1,0.4,0.26,0.899305556,1,1,no,3.599999905,no,no,no,White,yes,yes
1176,1,0.34,0.23,0.920245399,1,2,no,3.200000048,no,no,yes,White,no,yes
1177,1,0.33,0.24,0.422580645,1,1,no,10.60000038,yes,no,no,African-American,no,yes
1178,1,0.31,0.21,0.763265306,1,1,no,1.799999952,no,no,no,White,no,yes
1179,1,0.41,0.29,1.201550388,1,2,no,3.200000048,no,no,yes,White,yes,yes
1180,0,0.24,0.26,0.495978552,3,1,no,3.599999905,no,no,no,White,no,yes
1181,1,0.24,0.11,0.748387097,1,2,no,1.799999952,no,no,yes,White,yes,yes
1182,1,0.38,0.2,0.797297297,6,1,no,3.200000048,no,no,no,African-American,no,yes
1183,1,0.33,0.31,0.87244898,2,2,no,3.200000048,no,no,no,White,yes,yes
1184,1,0.32,0.17,0.65408805,1,1,no,3.200000048,no,no,yes,White,no,yes
1185,1,0.37,0.28,0.905325444,1,2,no,1.799999952,no,no,no,White,no,yes
1186,1,0.38,0.23,0.47,2,1,no,3.200000048,no,no,no,White,no,yes
1187,1,0.31,0.28,0.7875,2,2,no,10.60000038,no,no,no,White,yes,yes
1188,0,0.31,0.31,0.596685083,6,2,no,3.599999905,no,no,no,African-American,yes,yes
1189,1,0.35,0.26,0.929487179,1,2,no,3.200000048,no,no,no,White,no,yes
1190,1,0.31,0.29,0.783783784,1,1,no,3.599999905,no,no,yes,White,no,yes
1191,1,0.24,0.23,0.273972603,1,2,no,3.599999905,no,no,no,White,yes,yes
1192,1,0.35,0.16,0.64516129,1,2,no,3.599999905,no,no,no,White,no,yes
1193,1,0.37,0.3,0.784810127,1,2,no,3.200000048,no,no,no,White,yes,yes
1194,1,0.3,0.28,0.923611111,1,2,no,10.60000038,no,no,no,White,no,yes
1195,1,0.31,0.31,0.928571429,1,2,no,3.200000048,no,no,yes,White,yes,yes
1196,1,0.17,0.17,0.249350649,1,1,no,3.200000048,no,no,no,White,no,yes
1197,1,0.37,0.29,0.747368421,1,2,no,3.200000048,no,no,no,African-American,no,yes
1198,0,0.24,0.15,0.753424658,1,2,no,3.200000048,no,no,yes,White,no,yes
1199,0,0.35,0.28,0.14516129,1,1,no,3.200000048,no,no,yes,White,yes,yes
1200,0,0.35,0.28,0.741935484,2,1,no,3.200000048,no,no,yes,White,yes,yes
1201,1,0.32,0.23,0.797468354,5,2,no,4.300000191,no,no,no,White,yes,yes
1202,1,0.33,0.28,0.847058824,1,2,no,1.799999952,no,no,no,White,no,yes
1203,1,0.35,0.26,0.788235294,1,1,no,3.200000048,no,no,no,White,no,yes
1204,0,0.39,0.18,0.947368421,6,1,no,5.300000191,no,no,yes,White,yes,yes
1205,1,0.28,0.27,0.665467626,6,2,no,3.200000048,no,no,yes,White,yes,yes
1206,0,0.4,0.31,0.894444444,6,2,no,3.200000048,no,no,no,White,no,yes
1207,1,0.47,0.22,0.315926893,1,1,no,3.200000048,yes,no,yes,African-American,yes,yes
1208,1,0.38,0.28,0.571428571,1,2,no,3.099999905,no,no,yes,White,yes,yes
1209,1,0.39,0.23,0.888888889,6,3,no,4.300000191,no,no,yes,White,yes,yes
1210,1,0.32,0.23,0.87394958,6,2,no,10.60000038,no,no,no,White,no,yes
1211,1,0.37,0.3,0.456937799,6,1,no,3.099999905,yes,no,no,White,no,yes
1212,1,0.49,0.27,0.199481865,1,1,no,3.200000048,no,no,no,White,no,yes
1213,1,0.17,0.09,0.756906077,1,1,no,4.300000191,yes,no,yes,White,no,yes
1214,1,0.33,0.29,0.584415584,1,2,no,3.099999905,no,no,no,White,no,yes
1215,1,0.33,0.27,0.339622642,5,2,no,4.300000191,yes,no,no,African-American,no,yes
1216,1,0.27,0.26,0.795698925,1,2,no,3.900000095,no,no,yes,White,yes,yes
1217,1,0.32,0.29,1.095652174,5,1,no,3.200000048,no,no,yes,White,yes,yes
1218,1,0.35,0.27,0.928301887,1,1,no,3.599999905,no,no,no,White,no,yes
1219,1,0.33,0.31,0.744444444,1,2,no,3.200000048,no,no,yes,White,no,yes
1220,1,0.29,0.29,0.794701987,1,2,no,3.599999905,yes,no,no,White,no,yes
1221,1,0.32,0.22,0.795180723,1,2,no,2,no,no,no,White,yes,yes
1222,1,0.37,0.26,0.895348837,1,2,no,2,no,no,no,White,yes,yes
1223,1,0.26,0.25,0.892307692,1,2,no,3.200000048,no,no,no,White,yes,yes
1224,1,0.35,0.27,0.885135135,1,2,no,4.300000191,no,no,no,White,yes,yes
1225,1,0.26,0.25,0.916129032,1,2,no,3.099999905,no,no,no,White,no,yes
1226,1,0.31,0.2,0.770588235,1,2,no,1.799999952,no,no,no,White,no,yes
1227,1,0.35,0.3,0.8,1,2,no,3.200000048,no,no,no,White,yes,yes
1228,0,0.55,0.32,0.903030303,2,2,no,4.300000191,no,no,no,African-American,yes,no
1229,1,0.31,0.28,0.773972603,1,2,no,2,no,no,no,White,no,yes
1230,1,0.24,0.14,0.545454545,2,1,no,3.599999905,no,no,no,White,no,yes
1231,1,0.34,0.31,0.801282051,1,2,no,3.200000048,yes,no,no,White,yes,yes
1232,0,0.3,0.23,0.902857143,6,2,yes,3.200000048,no,no,no,African-American,no,yes
1233,1,0.33,0.32,0.745762712,1,1,no,3.200000048,yes,no,no,White,no,yes
1234,0,0.37,0.31,0.899224806,3,2,yes,3.200000048,no,no,yes,White,yes,yes
